district,property_type,property_face,road_type,furnishing,municipality,ward_no,neighborhood,bedrooms,kitchens,bathrooms,living_rooms,parking,total_floors,total_price,land_size_aana,built_up_sqft,house_age,road_width_feet,hospital_m,airport_m,pharmacy_m,bhatbhateni_m,school_m,college_m,public_transport_m,police_station_m,boudhanath_m,ring_road_m,is_corner_plot,neighborhood_encoded,municipality_encoded,log_land,log_built,floor_area_ratio,urban_centrality,amenity_access_score,house_size_score,comm_road_premium,neighborhood_x_district,municipality_x_ward,age_condition_score,rooms_total,bath_per_bed,sqft_per_room,floors_x_land,luxury_score,parking_premium
1,1,1,0,0,Kathmandu,16,Raniban,6.0,2.0,5.0,3.0,1.0,2.5,41500000.0,4.0,1026.75,3.0,13.0,1000.0,7000.0,500.0,2000.0,200.0,500.0,240.0,450.0,7200.0,1620.0,0,17.48637464870386,17.620749917248713,1.6094379124341003,6.935127225777988,0.75,0.061558892284321216,0.67648717991761,11.161656684721018,13.0,17.48637464870386,281.9319986759794,0.25,9.0,0.8333333333333334,114.08333333333333,10.0,1.0439691404128069,2.0
1,1,5,0,2,Kathmandu,16,Machhapokhari,3.0,1.0,2.0,1.0,1.0,1.5,35000000.0,5.99,1369.0,32.0,6.0,1000.0,8000.0,200.0,2000.0,100.0,500.0,500.0,440.0,5800.0,500.0,1,17.33621900306092,17.620749917248713,1.944480556245719,7.222566018822171,0.667779632721202,0.06577247706386856,0.7108440896426191,14.044139189800763,6.0,17.33621900306092,281.9319986759794,0.09090909090909091,4.0,0.6666666666666666,342.25,8.985,1.8325814637483102,2.0
1,0,7,0,2,Kathmandu,13,Kalimati,7.0,1.0,3.5,1.0,3.0,3.5,130000000.0,5.5,1711.25,22.0,50.0,500.0,7000.0,100.0,2000.0,500.0,500.0,100.0,100.0,6200.0,1000.0,0,17.833816353911054,17.620749917248713,1.8718021769015913,7.445563574078014,0.9090909090909091,0.06344145914313616,0.7550770826971502,13.93662210621842,0.0,17.833816353911054,229.06974892423327,0.13043478260869565,8.0,0.5,213.90625,19.25,2.256116095164411,3.0
1,1,4,0,1,Kathmandu,15,Dallu,12.0,1.0,4.0,1.0,2.0,4.0,35000000.0,4.15,1197.875,17.0,20.0,500.0,7000.0,100.0,2000.0,200.0,200.0,230.0,390.0,6000.0,2000.0,0,17.48271979796729,17.620749917248713,1.6389967146756448,7.089138896048115,0.8433734939759036,0.06077102406814365,0.7498420743256488,11.619075360502189,20.0,17.48271979796729,264.3112487587307,0.1111111111111111,13.0,0.3333333333333333,92.14423076923077,16.6,1.0729586082894,4.0
1,1,1,1,0,Budhanilkantha,3,Kapan,6.0,1.0,3.0,1.0,2.0,2.5,16000000.0,2.5,821.4,3.0,11.0,500.0,4000.0,1000.0,3000.0,50.0,50.0,50.0,50.0,3000.0,50.0,0,17.289342158205557,17.57755518264029,1.252762968495368,6.7122268947009,0.96,0.08179206250881173,0.8142729162487816,8.408829289819947,11.0,17.289342158205557,52.73266554792087,0.25,7.0,0.5,117.34285714285714,6.25,0.626381484247684,4.0
1,1,1,0,0,Budhanilkantha,10,Kapan,4.0,2.0,2.0,2.0,4.0,2.5,21500000.0,2.95,975.412,7.0,12.0,1000.0,4000.0,50.0,3000.0,1000.0,1000.0,50.0,500.0,3000.0,50.0,0,17.289342158205557,17.57755518264029,1.3737155789130306,6.883884628488347,0.9661011996880068,0.08179206250881173,0.7981573241833919,9.456499557594382,12.0,17.289342158205557,175.77555182640288,0.125,6.0,0.5,162.56866666666667,7.375,0.626381484247684,8.0
1,1,0,0,2,Kathmandu,32,Koteshwor,8.0,2.0,3.0,2.0,2.0,2.5,35500000.0,4.0,1026.75,2.0,13.0,100.0,1000.0,100.0,50.0,50.0,50.0,100.0,100.0,3000.0,100.0,0,17.51117078272244,17.620749917248713,1.6094379124341003,6.935127225777988,0.75,0.08677636422649651,0.9043719741506373,11.161656684721018,13.0,17.51117078272244,563.8639973519588,1.0,10.0,0.375,102.675,10.0,1.409358339557289,4.0
1,1,7,0,0,Budhanilkantha,8,Golfutar,5.0,2.0,4.0,1.0,3.0,2.5,75000000.0,8.0,2744.5,7.0,20.0,620.0,6600.0,480.0,1640.0,510.0,530.0,440.0,660.0,50.0,2400.0,0,17.813908655551227,17.57755518264029,2.1972245773362196,7.917718486718927,1.0023739956172388,0.06031866218494008,0.6419884562497474,17.397005655448165,20.0,17.813908655551227,140.6204414611223,0.125,6.0,0.8,457.4166666666667,20.0,1.0022103747962945,6.0
1,2,1,1,0,Gokarneshwor,9,Gokarneshwor,8.0,2.0,4.0,2.0,5.0,2.5,42000000.0,4.5,1540.13,9.0,13.0,1700.0,2100.0,200.0,1500.0,500.0,2000.0,300.0,1000.0,1000.0,2000.0,0,17.123238757930928,17.218882479495953,1.7047480922384253,7.3402711925666155,1.000003246489733,0.06556701586197537,0.6590683483807721,12.513313312040609,26.0,17.123238757930928,154.96994231546358,0.1,10.0,0.5,154.013,11.25,0.626381484247684,15.0
1,1,5,0,0,Budhanilkantha,2,Budhanilkantha,5.0,1.0,8.0,3.0,2.0,3.5,150000000.0,12.0,2738.0,1.0,14.0,800.0,8000.0,200.0,4000.0,500.0,500.0,800.0,800.0,7000.0,3000.0,1,17.65948418097955,17.57755518264029,2.5649493574615367,7.915348169263078,0.6666666666666666,0.0588442195298682,0.6485598774396548,20.302467200835682,14.0,17.65948418097955,35.15511036528058,0.5,8.0,1.6,342.25,42.0,2.406523834842039,4.0
1,1,0,0,0,Nagarjun,1,Raniban,4.0,2.0,4.0,2.0,1.0,2.5,40000000.0,3.75,1026.75,4.0,18.0,3000.0,8000.0,500.0,3000.0,500.0,1000.0,100.0,1000.0,8000.0,2000.0,0,17.48637464870386,17.31717635288628,1.55814461804655,6.935127225777988,0.8,0.060281911442519945,0.6632934042761274,10.805931162314073,18.0,17.48637464870386,17.31717635288628,0.2,6.0,1.0,171.125,9.375,1.252762968495368,2.0
1,1,4,0,0,Budhanilkantha,4,Budhanilkantha,5.0,1.0,4.0,2.0,2.0,2.5,32500000.0,5.0,1197.87,3.0,20.0,760.0,9700.0,370.0,2440.0,340.0,470.0,430.0,370.0,8300.0,950.0,0,17.65948418097955,17.57755518264029,1.791759469228055,7.089134725462836,0.6999970781592403,0.06235386469817757,0.6560731492341031,12.702024272981465,20.0,17.65948418097955,70.31022073056116,0.25,7.0,0.8,171.1242857142857,12.5,1.0022103747962945,4.0
1,0,0,0,0,Kathmandu,10,Baneshwor,8.0,2.0,4.0,2.0,2.0,5.5,139900000.0,7.0,1540.125,26.0,50.0,100.0,2000.0,100.0,300.0,100.0,100.0,50.0,100.0,3000.0,200.0,0,17.59565971806131,17.620749917248713,2.0794415416798357,7.340267948188717,0.6428571428571429,0.07749110314533612,0.9043719741506372,15.26365809852463,0.0,17.59565971806131,176.20749917248713,0.037037037037037035,10.0,0.5,154.0125,38.5,0.9359010884507957,2.0
1,0,7,0,2,Kathmandu,7,Chabahil,6.0,1.0,3.0,2.0,3.0,3.0,73000000.0,9.75,1369.0,15.0,36.0,500.0,5000.0,200.0,500.0,500.0,500.0,500.0,500.0,1000.0,1000.0,0,17.79165976437607,17.620749917248713,2.3749057545736716,7.222566018822171,0.41025641025641024,0.06482499734824665,0.6711400923855205,17.152913600889026,0.0,17.79165976437607,123.34524942074098,0.1875,8.0,0.5,171.125,29.25,2.0794415416798357,3.0
1,1,7,1,0,Budhanilkantha,7,Budhanilkantha,6.0,2.0,5.0,2.0,2.0,2.5,49000000.0,5.0,1369.0,1.0,16.0,1000.0,7000.0,200.0,50.0,200.0,200.0,200.0,200.0,6500.0,2500.0,0,17.65948418097955,17.57755518264029,1.791759469228055,7.222566018822171,0.8,0.0599583138413225,0.7104288769868247,12.9411010563494,16.0,17.65948418097955,123.04288627848203,0.5,8.0,0.8333333333333334,171.125,12.5,1.0439691404128069,4.0
1,1,1,0,2,Kathmandu,6,Chabahil,15.0,3.0,4.0,2.0,1.0,4.0,24000000.0,3.0,855.625,16.0,12.0,1000.0,3000.0,90.0,1400.0,100.0,240.0,100.0,310.0,2000.0,1110.0,0,17.79165976437607,17.620749917248713,1.3862943611198906,6.753000249905988,0.8333333333333334,0.06657915221012915,0.799789255942748,9.361646167085883,12.0,17.79165976437607,105.72449950349227,0.1764705882352941,17.0,0.26666666666666666,50.330882352941174,12.0,1.2875503299472804,2.0
1,2,5,0,2,Kathmandu,4,Dhumbarahi,8.0,2.0,4.0,2.5,1.0,3.5,49000000.0,5.25,1540.125,14.0,18.0,1000.0,4000.0,80.0,1900.0,100.0,320.0,100.0,120.0,3000.0,1830.0,1,17.544796190561573,17.620749917248713,1.8325814637483102,7.340267948188717,0.8571428571428571,0.06326344285144618,0.8056618212754263,13.451638980796485,36.0,17.544796190561573,70.48299966899485,0.2,10.5,0.5,146.67857142857142,18.375,2.256116095164411,3.0
1,1,7,0,2,Kathmandu,4,Chandol,4.0,2.0,4.0,2.0,2.0,2.5,28000000.0,2.75,684.5,12.0,10.0,1000.0,5000.0,110.0,1600.0,100.0,400.0,100.0,290.0,4000.0,1170.0,0,17.711126801139535,17.620749917248713,1.3217558399823195,6.530148499002369,0.7272727272727273,0.06417246875645576,0.7904374190548846,8.631261914508158,10.0,17.711126801139535,70.48299966899485,0.23076923076923078,6.0,1.0,114.08333333333333,6.875,3.758288905486104,4.0
1,1,4,0,2,Kathmandu,5,Kalopul,7.0,2.0,4.0,2.0,3.0,2.5,43000000.0,4.0,1197.875,17.0,10.0,500.0,3000.0,90.0,1440.0,100.0,300.0,100.0,380.0,4400.0,1290.0,0,17.876029166698835,17.620749917248713,1.6094379124341003,7.089138896048115,0.875,0.06592012895717253,0.8159048480081377,11.40952890581106,10.0,17.876029166698835,88.10374958624357,0.16666666666666666,9.0,0.5714285714285714,133.09722222222223,10.0,2.147593660277774,6.0
1,1,1,0,2,Kathmandu,10,Kapan,11.0,1.0,3.0,2.0,1.0,3.0,19500000.0,3.5,1026.75,16.0,12.0,300.0,5700.0,220.0,770.0,500.0,270.0,300.0,300.0,2700.0,1520.0,0,17.289342158205557,17.620749917248713,1.5040773967762742,6.935127225777988,0.8571428571428571,0.0625957708671209,0.696547738990849,10.43096810406042,12.0,17.289342158205557,176.20749917248713,0.1764705882352941,13.0,0.2727272727272727,78.98076923076923,10.5,1.134240840916274,2.0
1,1,2,0,2,Kathmandu,11,Teku,11.0,1.0,2.0,4.0,2.0,2.5,40000000.0,4.75,1197.875,32.0,14.0,100.0,5000.0,60.0,1460.0,100.0,130.0,100.0,280.0,7000.0,1050.0,1,17.536289180454492,17.620749917248713,1.749199854809259,7.089138896048115,0.7368421052631579,0.06462081248761065,0.8932944773148597,12.400320727690033,14.0,17.536289180454492,193.82824908973583,0.09090909090909091,15.0,0.18181818181818182,79.85833333333333,11.875,0.683325255542928,4.0
1,1,3,0,2,Kathmandu,4,Dhumbarahi,7.0,3.0,3.0,2.5,2.0,2.5,19000000.0,2.5,684.5,22.0,9.0,500.0,4200.0,110.0,1440.0,100.0,200.0,100.0,240.0,3000.0,830.0,1,17.544796190561573,17.620749917248713,1.252762968495368,6.530148499002369,0.8,0.06637590627456104,0.8065530111202743,8.180728218325779,9.0,17.544796190561573,70.48299966899485,0.13043478260869565,9.5,0.42857142857142855,72.05263157894737,6.25,1.6106952452083303,4.0
1,1,5,0,1,Kathmandu,13,Tahachal,13.0,4.0,9.0,4.0,1.0,4.5,70000000.0,6.0,1711.25,6.0,15.0,1000.0,7000.0,200.0,1000.0,200.0,200.0,200.0,370.0,6800.0,500.0,1,17.72537850631592,17.620749917248713,1.9459101490553132,7.445563574078014,0.8333333333333334,0.06635517611170706,0.7104288769868247,14.488397724234959,15.0,17.72537850631592,229.06974892423327,0.2857142857142857,17.0,0.6923076923076923,100.66176470588235,27.0,2.3604204354070504,2.0
1,2,4,0,2,Kathmandu,16,Banasthali,6.0,5.0,7.0,5.0,1.0,4.5,60000000.0,5.0,1711.25,14.0,20.0,1000.0,9000.0,200.0,2000.0,500.0,500.0,500.0,1000.0,9000.0,1940.0,0,17.89701223780561,17.620749917248713,1.791759469228055,7.445563574078014,1.0,0.05996624064565975,0.6550245003201308,13.340659037593763,40.0,17.89701223780561,281.9319986759794,0.2,11.0,1.1666666666666667,155.5681818181818,22.5,5.9666183228344885,3.0
1,2,6,1,2,Kathmandu,32,Pepsicola,14.0,6.0,10.0,6.0,6.0,4.0,78000000.0,7.68,2481.312,6.0,20.0,800.0,3000.0,300.0,2500.0,400.0,2000.0,300.0,800.0,6000.0,1800.0,1,17.653597834140605,17.620749917248713,2.1610215286722587,7.816945662940882,0.9440102264426589,0.06450448413921103,0.6668439911787987,16.89258786607649,40.0,17.653597834140605,563.8639973519588,0.42857142857142855,20.0,0.7142857142857143,124.06559999999999,30.72,3.4487955266445005,18.0
1,1,3,1,1,Budhanilkantha,13,Budhanilkantha,6.0,2.0,5.0,2.0,1.0,2.5,26500000.0,3.0,1800.0,1.0,13.0,200.0,7000.0,200.0,2500.0,200.0,200.0,200.0,200.0,6500.0,2500.0,1,17.65948418097955,17.57755518264029,1.3862943611198906,7.496097345175956,1.7531044558071585,0.0599583138413225,0.7542466573855614,10.39179748002321,13.0,17.65948418097955,228.50821737432375,1.0,8.0,0.8333333333333334,225.0,7.5,2.0879382808256137,2.0
1,1,0,0,1,Budhanilkantha,8,Budhanilkantha,5.0,2.0,4.0,2.0,2.0,2.5,29000000.0,4.5,1026.0,7.0,13.0,1000.0,7000.0,200.0,1500.0,500.0,800.0,800.0,800.0,6000.0,1200.0,0,17.65948418097955,17.57755518264029,1.7047480922384253,6.934397209928558,0.6661796932067202,0.0627166936356538,0.6437343928471979,11.821400414449167,13.0,17.65948418097955,140.6204414611223,0.25,7.0,0.8,146.57142857142858,11.25,2.004420749592589,4.0
1,1,5,0,2,Tokha,8,Tokha,7.0,3.0,4.0,3.0,1.0,2.5,32500000.0,4.75,1197.875,8.0,13.0,500.0,9000.0,200.0,500.0,500.0,500.0,100.0,500.0,6000.0,1000.0,1,17.23738480466218,17.31608987311448,1.749199854809259,7.089138896048115,0.7368421052631579,0.06244596183828743,0.7269596817080088,12.400320727690033,13.0,17.23738480466218,138.52871898491583,0.3333333333333333,10.0,0.5714285714285714,119.7875,11.875,2.147593660277774,2.0
1,1,5,0,2,Budhanilkantha,2,Budhanilkantha,5.0,3.0,3.0,3.0,2.0,2.5,35000000.0,6.5,1197.875,3.0,13.0,1000.0,8000.0,200.0,2000.0,500.0,500.0,500.0,500.0,7000.0,3000.0,1,17.65948418097955,17.57755518264029,2.0149030205422647,7.089138896048115,0.5384615384615384,0.0588442195298682,0.6550245003201308,14.283927374691002,13.0,17.65948418097955,35.15511036528058,0.75,8.0,0.6,149.734375,16.25,2.2549733432916623,4.0
1,2,5,0,2,Kathmandu,28,Baghbazzar,13.0,5.0,1.0,1.0,2.0,5.5,90000000.0,4.75,1369.0,29.0,10.0,500.0,6000.0,200.0,2000.0,500.0,500.0,500.0,500.0,7000.0,1660.0,1,17.036550681943403,17.620749917248713,1.749199854809259,7.222566018822171,0.8421052631578947,0.062054539507816746,0.6711400923855205,12.63371143147403,20.0,17.036550681943403,493.38099768296394,0.1,14.0,0.07692307692307693,97.78571428571429,26.125,0.4319543485157519,6.0
1,1,0,0,2,Kathmandu,25,Ason,5.0,2.0,3.0,1.0,2.0,6.5,20000000.0,1.0,256.68,7.0,5.0,500.0,7000.0,100.0,2000.0,500.0,500.0,500.0,500.0,7000.0,3000.0,0,17.51770117897643,17.620749917248713,0.6931471805599453,5.551718505022944,0.7499780861943024,0.05931019003388399,0.6992574933746619,3.8481580290191277,5.0,17.51770117897643,440.51874793121783,0.375,6.0,0.6,42.78,6.5,3.626825436976076,4.0
1,0,0,0,2,Kathmandu,14,Balkhu,11.0,2.0,4.0,2.0,2.0,4.5,115000000.0,8.0,1369.0,8.0,50.0,500.0,8000.0,200.0,2000.0,500.0,500.0,200.0,500.0,8000.0,200.0,0,18.32708011080918,17.620749917248713,2.1972245773362196,7.222566018822171,0.5,0.06997593734198229,0.6988422807188674,15.869599567989487,0.0,18.32708011080918,246.69049884148197,0.3333333333333333,13.0,0.36363636363636365,105.3076923076923,36.0,1.8597251915328274,2.0
1,0,5,0,2,Kathmandu,30,Dillibazar,14.0,1.0,5.0,3.0,2.0,2.5,13000000.0,1.82,513.375,52.0,13.0,1000.0,4000.0,200.0,1000.0,200.0,200.0,200.0,500.0,5000.0,3000.0,1,17.171314516266452,17.620749917248713,1.0367368849500223,6.242952571431334,0.8241758241758242,0.06134592798789596,0.7104288769868247,6.472299201796453,0.0,17.171314516266452,528.6224975174614,0.05660377358490566,17.0,0.35714285714285715,30.198529411764707,4.55,1.3422460376736085,2.0
1,1,4,0,2,Gokarneshwor,5,Gokarneshwor,3.0,2.0,3.0,2.0,1.0,2.5,23000000.0,2.5,684.5,3.5,14.5,1000.0,5000.0,238.0,3000.0,500.0,500.0,500.0,500.0,2000.0,4000.0,0,17.123238757930928,17.218882479495953,1.252762968495368,6.530148499002369,0.8,0.059482409836398076,0.6490624261138606,8.180728218325779,14.5,17.123238757930928,86.09441239747977,0.6666666666666666,5.0,1.0,136.9,6.25,3.758288905486104,2.0
1,1,0,0,2,Budhanilkantha,12,Kapan,4.0,2.0,2.0,2.0,1.0,2.5,11000000.0,2.0,684.5,12.0,13.0,1000.0,5000.0,218.0,2000.0,500.0,500.0,200.0,280.0,2000.0,21000.0,0,17.289342158205557,17.57755518264029,1.0986122886681098,6.530148499002369,1.0,0.05414267681844033,0.6797257386815555,7.174101387831614,13.0,17.289342158205557,210.93066219168347,0.23076923076923078,6.0,0.5,114.08333333333333,5.0,1.879144452743052,2.0
1,1,0,0,2,Kathmandu,5,Maligaon,5.0,2.0,4.0,2.0,2.0,2.5,50000000.0,4.56,855.625,47.0,13.0,500.0,4000.0,200.0,1000.0,200.0,500.0,500.0,200.0,4000.0,4000.0,0,17.49246033515602,17.620749917248713,1.715598108262491,6.753000249905988,0.5482456140350878,0.060282365429151476,0.6988422807188674,11.585434453834841,13.0,17.49246033515602,88.10374958624357,0.0625,7.0,0.8,122.23214285714286,11.399999999999999,3.0066311243888837,4.0
1,0,0,0,2,Kathmandu,24,New Road,7.0,5.0,4.5,2.0,1.0,6.0,220000000.0,2.75,924.075,26.0,18.0,500.0,7000.0,200.0,2000.0,500.0,500.0,500.0,500.0,7000.0,3000.0,0,18.377330727630756,17.620749917248713,1.3217558399823195,6.8298748153066136,0.9818181818181818,0.05931019003388399,0.6711400923855205,9.027426923479682,0.0,18.377330727630756,422.8979980139691,0.1111111111111111,9.0,0.6428571428571429,102.67500000000001,16.5,3.7528267160352473,1.0
1,0,1,0,2,Kathmandu,28,Ratopul,9.0,3.0,4.5,3.0,3.0,5.0,125000000.0,7.0,1369.0,4.0,50.0,500.0,2000.0,100.0,2000.0,500.0,500.0,100.0,200.0,4000.0,1000.0,0,17.60029663364776,17.620749917248713,2.0794415416798357,7.222566018822171,0.5714285714285714,0.06891724136068261,0.7550770826971502,15.018903817063968,0.0,17.60029663364776,493.38099768296394,0.6000000000000001,12.0,0.5,114.08333333333333,35.0,2.6876392038420827,3.0
1,0,4,0,0,Budhanilkantha,12,Kapan,3.0,1.0,3.0,1.0,4.0,2.5,38500000.0,2.85,975.412,9.0,13.0,1000.0,6000.0,50.0,50.0,1000.0,1500.0,50.0,1000.0,2000.0,3000.0,0,17.289342158205557,17.57755518264029,1.3480731482996928,6.883884628488347,0.9999994873963579,0.05985736380560177,0.7981573241833919,9.279980023658148,0.0,17.289342158205557,210.93066219168347,0.1,4.0,1.0,243.853,7.125,1.252762968495368,4.0
1,1,5,0,2,Kathmandu,14,Kalanki,13.0,1.0,4.0,2.0,1.0,3.5,30000000.0,4.0,895.0,15.0,13.0,850.0,10500.0,500.0,1000.0,300.0,290.0,300.0,500.0,11000.0,700.0,1,17.250546355419527,17.620749917248713,1.6094379124341003,6.79794041297493,0.6537618699780862,0.06324417180994554,0.6595264610442793,10.940863027109778,13.0,17.250546355419527,246.69049884148197,0.1875,15.0,0.3076923076923077,59.666666666666664,14.0,1.3883791354857917,2.0
1,0,2,0,2,Tarkeshwor,11,Mid_Zone,10.0,2.0,5.0,2.0,2.0,4.5,41000000.0,4.0,1283.44,24.0,22.0,1000.0,7000.0,500.0,2000.0,500.0,50.0,50.0,1000.0,6000.0,1000.0,1,17.530459651049842,17.039345547526526,1.6094379124341003,7.15807810467655,0.9375018261504748,0.06344145914313616,0.7207976141177828,11.520482281830867,0.0,17.530459651049842,187.43280102279178,0.12,12.0,0.5,106.95333333333333,18.0,2.557122138357638,2.0
1,0,5,0,2,Kathmandu,3,Lazimpat,5.0,2.0,2.0,1.0,1.0,5.0,15000000.0,1.0,256.69,13.0,40.0,1000.0,6000.0,90.0,1230.0,100.0,400.0,50.0,330.0,6000.0,890.0,1,17.671590812955706,17.620749917248713,0.6931471805599453,5.551757312093597,0.7500073046018992,0.06454933725729434,0.8374449687512585,3.8481849280307365,0.0,17.671590812955706,52.862249751746134,0.21428571428571427,6.0,0.4,42.781666666666666,5.0,2.150111363073666,1.0
1,1,0,0,2,Kathmandu,4,Bishalnagar,3.0,1.0,2.0,4.0,6.0,2.5,103000000.0,12.0,1197.875,17.0,12.0,400.0,5000.0,170.0,700.0,500.0,440.0,100.0,350.0,3900.0,2270.0,0,17.783973846486408,17.620749917248713,2.5649493574615367,7.089138896048115,0.2916666666666667,0.06155600513809748,0.7388626979317487,18.183282256374202,12.0,17.783973846486408,70.48299966899485,0.16666666666666666,7.0,0.6666666666666666,171.125,30.0,2.505525936990736,12.0
1,1,0,0,2,Kathmandu,4,Sukedhara,4.0,2.0,3.0,2.0,2.0,3.5,14500000.0,2.125,684.5,7.0,28.0,500.0,4000.0,140.0,1300.0,100.0,270.0,200.0,350.0,3000.0,860.0,0,17.55203344904506,17.620749917248713,1.1394342831883648,6.530148499002369,0.9411764705882353,0.06643461448550689,0.7681710319527297,7.44067507407434,28.0,17.55203344904506,70.48299966899485,0.375,6.0,0.75,114.08333333333333,7.4375,3.384174142746617,4.0
1,1,0,0,1,Tokha,3,Tokha,6.0,3.0,5.0,3.0,1.0,2.5,32500000.0,4.93,1369.0,4.0,20.0,200.0,7000.0,200.0,1000.0,50.0,500.0,100.0,200.0,6000.0,3000.0,0,17.23738480466218,17.31608987311448,1.780024213009634,7.222566018822171,0.8113590263691685,0.05931019003388399,0.8481371721723545,12.85634239356406,20.0,17.23738480466218,51.948269619343435,0.4,9.0,0.8333333333333334,152.11111111111111,12.325,2.0879382808256137,2.0
1,1,7,0,2,Kathmandu,31,Bhimsengola,7.0,2.0,5.0,2.0,4.0,2.5,123000000.0,9.5,1369.0,5.0,19.0,1000.0,3000.0,90.0,1230.0,100.0,960.0,100.0,570.0,5000.0,1190.0,0,17.932758304404718,17.620749917248713,2.3513752571634776,7.222566018822171,0.42105263157894735,0.06627234877696808,0.799789255942748,16.982963029888175,19.0,17.932758304404718,546.24324743471,0.5,9.0,0.7142857142857143,152.11111111111111,23.75,2.684492075347217,8.0
1,1,0,0,2,Kathmandu,5,Hadigaun,3.0,1.0,2.0,2.0,2.0,1.0,57000000.0,7.2,1026.75,5.0,7.0,1000.0,3000.0,90.0,1230.0,100.0,1000.0,100.0,510.0,4000.0,840.0,0,18.131015948834225,17.620749917248713,2.1041341542702074,6.935127225777988,0.41666666666666663,0.0678366567675649,0.799789255942748,14.592438059968657,7.0,18.131015948834225,88.10374958624357,0.5,5.0,0.6666666666666666,205.35,7.2,1.3862943611198906,4.0
1,1,4,0,2,Kathmandu,4,Sukedhara,5.0,2.0,4.0,2.0,2.0,2.5,58000000.0,5.0,1197.875,8.0,18.0,500.0,4200.0,110.0,1440.0,100.0,200.0,100.0,240.0,3000.0,830.0,0,17.55203344904506,17.620749917248713,1.791759469228055,7.089138896048115,0.7,0.06637590627456104,0.8065530111202743,12.70203174566713,18.0,17.55203344904506,70.48299966899485,0.3333333333333333,7.0,0.8,171.125,12.5,3.0066311243888837,4.0
1,0,2,0,1,Tokha,10,Samakhusi,15.0,2.0,8.0,2.0,3.0,4.5,75000000.0,8.0,1711.25,14.0,13.0,500.0,6000.0,50.0,1000.0,100.0,100.0,100.0,100.0,5000.0,100.0,1,17.670450106424845,17.31608987311448,2.1972245773362196,7.445563574078014,0.625,0.07510438429135252,0.8485523848281491,16.35957527708352,0.0,17.670450106424845,173.16089873114478,0.13333333333333333,17.0,0.5333333333333333,100.66176470588235,36.0,1.8183979650543203,3.0
1,0,7,0,2,Kathmandu,28,Baghbazzar,13.0,3.0,1.0,1.0,2.0,4.0,15000000.0,5.75,1967.94,30.5,13.0,1000.0,7000.0,100.0,1000.0,500.0,500.0,500.0,500.0,7000.0,3000.0,0,17.036550681943403,17.620749917248713,1.9095425048844386,7.58525060585386,1.0000012703655476,0.05931019003388399,0.6831419013092722,14.484358442078385,0.0,17.036550681943403,493.38099768296394,0.09523809523809523,14.0,0.07692307692307693,140.56714285714287,23.0,0.37140874902325394,2.0
1,1,4,0,2,Kathmandu,10,Thapagaun,6.0,2.0,5.0,2.0,1.0,4.0,54000000.0,4.43,1197.87,32.0,10.0,1000.0,3000.0,90.0,1230.0,100.0,820.0,100.0,550.0,6000.0,750.0,0,17.55511819242393,17.620749917248713,1.691939133945844,7.089134725462836,0.7900644223016257,0.0683615476952608,0.799789255942748,11.994384467825,10.0,17.55511819242393,176.20749917248713,0.09090909090909091,8.0,0.8333333333333334,149.73375,17.72,4.023594781085251,2.0
1,1,4,0,2,Kathmandu,9,Battisputali,5.0,2.0,3.0,2.0,2.0,2.5,50000000.0,5.0,1197.875,32.0,14.0,1000.0,2000.0,90.0,1230.0,100.0,800.0,100.0,650.0,3000.0,950.0,0,17.409534447603104,17.620749917248713,1.791759469228055,7.089138896048115,0.7,0.06916147604246153,0.799789255942748,12.70203174566713,14.0,17.409534447603104,158.5867492552384,0.09090909090909091,7.0,0.6,171.125,12.5,2.2549733432916623,4.0
1,1,6,0,2,Kathmandu,30,Ratopul,7.0,3.0,5.0,3.0,3.0,3.5,39000000.0,3.0,855.625,17.0,12.0,1000.0,2000.0,90.0,1230.0,100.0,800.0,100.0,650.0,3000.0,950.0,1,17.60029663364776,17.620749917248713,1.3862943611198906,6.753000249905988,0.8333333333333334,0.06916147604246153,0.799789255942748,9.361646167085883,12.0,17.60029663364776,528.6224975174614,0.16666666666666666,10.0,0.7142857142857143,85.5625,10.5,3.223022993092016,6.0
1,1,7,0,2,Kathmandu,31,Mid Baneshowr,11.0,2.0,3.0,2.0,1.0,3.0,78000000.0,7.0,1711.25,41.0,11.0,1000.0,2000.0,90.0,1230.0,100.0,390.0,100.0,480.0,6000.0,1210.0,0,17.702555079725183,17.620749917248713,2.0794415416798357,7.445563574078014,0.7142857142857143,0.06802441550597432,0.799789255942748,15.482614197156014,11.0,17.702555079725183,546.24324743471,0.07142857142857142,13.0,0.2727272727272727,131.6346153846154,21.0,1.134240840916274,2.0
1,1,4,0,2,Kathmandu,5,Maligaon,6.0,3.0,5.0,3.0,1.0,3.0,32500000.0,3.0,1020.0,2.0,20.0,1000.0,5000.0,110.0,1600.0,100.0,400.0,100.0,290.0,4000.0,1170.0,0,17.49246033515602,17.620749917248713,1.3862943611198906,6.928537818164665,0.9934258582907232,0.06417246875645576,0.7904374190548846,9.604992908127585,20.0,17.49246033515602,88.10374958624357,1.0,9.0,0.8333333333333334,113.33333333333333,9.0,3.4657359027997265,2.0
