district,road_type,land_size_aana,price_per_aana,is_large_plot,road_width_feet,is_wide_road,facing,source,log_land,neighborhood_encoded
2,3,8.0,6200000.0,0,13.0,0,7,0,2.1972245773362196,15.809988153531279
2,2,5.0,3900000.0,0,13.0,0,7,0,1.791759469228055,15.324399831021834
2,0,5.0,3250000.0,0,13.0,0,7,0,1.791759469228055,15.324889802416322
2,0,5.5,1900000.0,0,13.0,0,7,0,1.8718021769015913,14.63609537181964
1,3,3.0,2700000.0,0,13.0,0,7,0,1.3862943611198906,15.001119624581587
1,3,4.0,2150000.0,0,13.0,0,7,0,1.6094379124341003,15.001119624581587
2,2,11.0,8500000.0,0,13.0,0,7,0,2.4849066497880004,15.814467084231444
1,2,50.0,4000000.0,1,13.0,0,7,0,3.9318256327243257,15.371640665662257
1,0,40.0,1500000.0,0,13.0,0,7,0,3.713572066704308,15.245256633717792
1,0,3.0,6700000.0,0,13.0,0,7,0,1.3862943611198906,15.643531120538425
1,0,50.0,8500000.0,0,13.0,0,7,0,3.9318256327243257,15.828606380637403
1,0,8.0,5500000.0,0,13.0,0,7,0,2.1972245773362196,15.371640665662257
1,0,20.0,7500000.0,0,13.0,0,7,0,3.044522437723423,15.322788745766916
2,0,6.5,10700000.0,0,13.0,0,7,0,2.0149030205422647,15.49449325266486
1,3,4.0,2500000.0,0,13.0,0,7,0,1.6094379124341003,14.931412543579528
2,2,48.0,4700000.0,0,13.0,0,7,0,3.8918202981106265,15.49449325266486
1,2,5.0,9000000.0,0,13.0,0,7,0,1.791759469228055,14.594294343639321
2,0,4.0,3500000.0,0,13.0,0,7,0,1.6094379124341003,15.415943755967746
1,3,10.0,5000000.0,0,13.0,0,7,0,2.3978952727983707,15.371640665662257
2,0,24.0,1600000.0,0,13.0,0,7,0,3.2188758248682006,14.437225574395764
2,2,3.0,1875000.0,0,13.0,0,7,0,1.3862943611198906,14.437225574395764
1,0,5.0,2700000.0,0,13.0,0,7,0,1.791759469228055,14.904476029399897
2,0,8.0,3500000.0,0,13.0,0,7,0,2.1972245773362196,15.49449325266486
1,0,4.0,2500000.0,0,13.0,0,7,0,1.6094379124341003,14.904476029399897
1,0,4.0,2500000.0,0,13.0,0,7,0,1.6094379124341003,14.904476029399897
1,1,4.0,3500000.0,0,13.0,0,7,0,1.6094379124341003,14.904476029399897
1,1,4.0,3500000.0,0,13.0,0,7,0,1.6094379124341003,14.904476029399897
1,0,50.0,3200000.0,1,13.0,0,7,0,3.9318256327243257,15.28609246171445
1,1,10.0,3500000.0,0,13.0,0,7,0,2.3978952727983707,14.904476029399897
1,1,4.0,2500000.0,0,13.0,0,7,0,1.6094379124341003,14.904476029399897
1,0,6.5,6800000.0,0,13.0,0,7,0,2.0149030205422647,15.313029409818094
1,1,4.0,2700000.0,0,13.0,0,7,0,1.6094379124341003,15.155829691905451
2,3,3.25,4600000.0,0,13.0,0,7,0,1.4469189829363254,15.371640665662257
1,0,7.0,3200000.0,0,13.0,0,7,0,2.0794415416798357,14.904476029399897
2,3,5.0,6500000.0,0,13.0,0,7,0,1.791759469228055,15.797351059185896
2,3,4.0,4500000.0,0,13.0,0,7,0,1.6094379124341003,15.324399831021834
2,3,9.0,6200000.0,0,13.0,0,7,0,2.302585092994046,15.797351059185896
2,3,5.0,6600000.0,0,13.0,0,7,0,1.791759469228055,15.797351059185896
2,2,4.0,4500000.0,0,13.0,0,7,0,1.6094379124341003,15.371640665662257
1,2,9.0,3800000.0,0,13.0,0,7,0,2.302585092994046,15.322788745766916
2,0,4.0,4000000.0,0,13.0,0,7,0,1.6094379124341003,15.154953559161191
1,0,29.0,4000000.0,0,13.0,0,7,0,3.4011973816621555,15.28609246171445
1,0,5.0,3300000.0,0,13.0,0,7,0,1.791759469228055,15.28609246171445
1,0,10.0,4650000.0,0,13.0,0,7,0,2.3978952727983707,15.28609246171445
2,2,11.0,10000000.0,0,13.0,0,7,0,2.4849066497880004,16.34044893073437
2,0,4.0,4600000.0,0,13.0,0,7,0,1.6094379124341003,15.371640665662257
2,3,40.0,8000000.0,0,13.0,0,7,0,3.713572066704308,15.289607009818557
2,3,45.0,10000000.0,0,13.0,0,7,0,3.828641396489095,16.019235240573924
1,0,15.0,3600000.0,0,13.0,0,7,0,2.772588722239781,15.31919837158703
1,3,12.0,5200000.0,0,13.0,0,7,0,2.5649493574615367,15.371640665662257
1,0,8.0,4000000.0,0,13.0,0,7,0,2.1972245773362196,15.13177724658805
1,0,10.75,8000000.0,0,13.0,0,7,0,2.463853240590168,15.797351059185896
2,3,4.0,3700000.0,0,13.0,0,7,0,1.6094379124341003,14.871275810783608
1,0,22.0,10000000.0,0,13.0,0,7,0,3.1354942159291497,15.720141408680858
1,1,3.0,3400000.0,0,13.0,0,7,0,1.3862943611198906,15.169167886528076
1,0,10.0,4800000.0,0,13.0,0,7,0,2.3978952727983707,15.169167886528076
1,3,4.727538349159971,11400000.0,0,13.0,0,7,0,1.745285830942473,15.42422495288006
2,1,4.0,8500000.0,0,13.0,0,7,0,1.6094379124341003,15.839667856210859
2,3,9.0,6600000.0,0,13.0,0,7,0,2.302585092994046,15.371640665662257
2,3,4.0,3200000.0,0,13.0,0,7,0,1.6094379124341003,14.792237420987757
2,2,16.0,8000000.0,0,13.0,0,7,0,2.833213344056216,16.019235240573924
2,3,5.843681519357195,12500000.0,0,13.0,0,7,0,1.9233258206627393,16.20975476797233
1,0,16.0,4600000.0,0,13.0,0,7,0,2.833213344056216,15.582101647386315
2,0,4.0,2050000.0,0,13.0,0,7,0,1.6094379124341003,14.365184186766383
2,1,3.0,1750000.0,0,13.0,0,7,0,1.3862943611198906,14.365184186766383
2,0,4.0,4250000.0,0,13.0,0,7,0,1.6094379124341003,15.324399831021834
1,0,14.0,9000000.0,0,13.0,0,7,0,2.70805020110221,15.797351059185896
1,2,5.0,1900000.0,0,13.0,0,7,0,1.791759469228055,14.854775753972746
2,2,4.0,5200000.0,0,13.0,0,7,0,1.6094379124341003,15.49449325266486
1,3,6.0,10500000.0,0,13.0,0,7,0,1.9459101490553132,16.34044893073437
2,3,5.0,3600000.0,0,13.0,0,7,0,1.791759469228055,14.871275810783608
2,3,5.0,3600000.0,0,13.0,0,7,0,1.791759469228055,14.871275810783608
1,2,8.0,5000000.0,0,13.0,0,7,0,2.1972245773362196,15.169167886528076
0,0,3.0,3500000.0,0,13.0,0,7,0,1.3862943611198906,15.002778023898848
1,3,5.0,4200000.0,0,13.0,0,7,0,1.791759469228055,15.28609246171445
2,2,5.0,1750000.0,0,13.0,0,7,0,1.791759469228055,14.076963152141449
1,0,4.0,2500000.0,0,13.0,0,7,0,1.6094379124341003,15.01111633398688
1,1,4.0,3000000.0,0,13.0,0,7,0,1.6094379124341003,14.904476029399897
1,0,4.0,3000000.0,0,13.0,0,7,0,1.6094379124341003,14.871275810783608
1,0,4.0,1500000.0,0,13.0,0,7,0,1.6094379124341003,14.590863529424361
1,0,8.0,6500000.0,0,13.0,0,7,0,2.1972245773362196,15.432824010286703
1,0,4.0,2000000.0,0,13.0,0,7,0,1.6094379124341003,14.841089108078187
1,0,5.0,2700000.0,0,13.0,0,7,0,1.791759469228055,14.841089108078187
1,1,2.5,12500000.0,0,13.0,0,7,0,1.252762968495368,16.34044893073437
2,2,4.0,3500000.0,0,13.0,0,7,0,1.6094379124341003,15.332505342187606
0,3,23.0,3600000.0,0,13.0,0,7,0,3.1780538303479458,14.93902976140785
1,3,6.0,7000000.0,0,13.0,0,7,0,1.9459101490553132,15.861023033489055
2,0,6.0,2700000.0,0,13.0,0,7,0,1.9459101490553132,14.934626419822093
1,1,4.5,7000000.0,0,13.0,0,7,0,1.7047480922384253,15.797351059185896
1,1,4.0,2800000.0,0,13.0,0,7,0,1.6094379124341003,14.854775753972746
2,0,5.0,3500000.0,0,13.0,0,7,0,1.791759469228055,15.28523681593225
2,0,4.0,2800000.0,0,13.0,0,7,0,1.6094379124341003,14.871275810783608
2,2,3.0,4700000.0,0,13.0,0,7,0,1.3862943611198906,15.371640665662257
2,0,14.0,5500000.0,0,13.0,0,7,0,2.70805020110221,15.696265964460625
1,0,6.0,6000000.0,0,13.0,0,7,0,1.9459101490553132,15.643531120538425
1,0,22.0,8500000.0,0,13.0,0,7,0,3.1354942159291497,16.130140661852344
1,0,18.0,16500000.0,0,13.0,0,7,0,2.9444389791664403,16.34044893073437
1,0,48.0,3500000.0,0,13.0,0,7,0,3.8918202981106265,15.28609246171445
2,0,4.0,4600000.0,0,13.0,0,7,0,1.6094379124341003,15.371640665662257
0,0,50.0,3000000.0,1,13.0,0,7,0,3.9318256327243257,14.871275810783608
0,0,3.25,4000000.0,0,13.0,0,7,0,1.4469189829363254,15.371640665662257
1,0,5.0,1900000.0,0,13.0,0,7,0,1.791759469228055,14.871275810783608
0,3,3.2432432432432434,1300000.0,0,13.0,0,7,0,1.4453278927040838,14.015123624260761
2,2,3.0,1225000.0,0,13.0,0,7,0,1.3862943611198906,14.423071100220941
2,0,3.0,3300000.0,0,13.0,0,7,0,1.3862943611198906,15.49449325266486
2,0,6.0,3300000.0,0,13.0,0,7,0,1.9459101490553132,14.871275810783608
1,0,4.0,3500000.0,0,13.0,0,7,0,1.6094379124341003,14.904476029399897
1,1,3.2,2200000.0,0,13.0,0,7,0,1.4350845252893227,14.904476029399897
1,0,4.2,2400000.0,0,13.0,0,7,0,1.6486586255873816,14.904476029399897
1,0,5.0,2800000.0,0,13.0,0,7,0,1.791759469228055,14.904476029399897
1,0,4.2,2200000.0,0,13.0,0,7,0,1.6486586255873816,14.904476029399897
1,1,9.0,2000000.0,0,13.0,0,7,0,2.302585092994046,14.904476029399897
1,1,3.0,2300000.0,0,13.0,0,7,0,1.3862943611198906,14.904476029399897
2,2,3.0,5200000.0,0,13.0,0,7,0,1.3862943611198906,15.371640665662257
0,3,8.0,3600000.0,0,13.0,0,7,0,2.1972245773362196,14.93902976140785
1,3,5.0,2700000.0,0,13.0,0,7,0,1.791759469228055,15.283007903045162
1,1,4.0,3600000.0,0,13.0,0,7,0,1.6094379124341003,15.283007903045162
1,0,3.0,3600000.0,0,13.0,0,7,0,1.3862943611198906,15.283007903045162
1,0,4.0,3600000.0,0,13.0,0,7,0,1.6094379124341003,15.283007903045162
1,0,3.0,3800000.0,0,13.0,0,7,0,1.3862943611198906,14.871275810783608
2,0,6.0,4000000.0,0,13.0,0,7,0,1.9459101490553132,15.28609246171445
1,0,4.0,3300000.0,0,13.0,0,7,0,1.6094379124341003,15.498701444928722
1,0,4.0,10000000.0,0,13.0,0,7,0,1.6094379124341003,16.34044893073437
1,0,3.0,3300000.0,0,13.0,0,7,0,1.3862943611198906,14.871275810783608
2,0,8.0,8500000.0,0,13.0,0,7,0,2.1972245773362196,15.797351059185896
2,0,4.75,9500000.0,0,13.0,0,7,0,1.749199854809259,16.20975476797233
2,0,4.0,3800000.0,0,13.0,0,7,0,1.6094379124341003,15.319816389610905
0,3,6.0,4800000.0,0,13.0,0,7,0,1.9459101490553132,14.93902976140785
1,0,4.0,2700000.0,0,13.0,0,7,0,1.6094379124341003,14.854775753972746
1,0,4.0,3000000.0,0,13.0,0,7,0,1.6094379124341003,15.371640665662257
2,0,9.0,2200000.0,0,13.0,0,7,0,2.302585092994046,14.871275810783608
2,0,14.0,2200000.0,0,13.0,0,7,0,2.70805020110221,14.817304962008063
2,0,4.0,4100000.0,0,13.0,0,7,0,1.6094379124341003,15.332505342187606
1,0,4.0,2200000.0,0,13.0,0,7,0,1.6094379124341003,14.871275810783608
1,2,3.0,8200000.0,0,13.0,0,7,0,1.3862943611198906,15.797351059185896
1,2,17.0,2900000.0,0,13.0,0,7,0,2.8903717578961645,15.28609246171445
1,2,3.0,3500000.0,0,13.0,0,7,0,1.3862943611198906,14.753665000026196
0,0,6.0,6000000.0,0,13.0,0,7,0,1.9459101490553132,15.371640665662257
1,3,3.0,2000000.0,0,13.0,0,7,0,1.3862943611198906,14.076963152141449
1,1,3.0,2500000.0,0,13.0,0,7,0,1.3862943611198906,14.904476029399897
2,1,6.75,4000000.0,0,13.0,0,7,0,2.0476928433652555,15.161009605626807
0,3,3.318042366691015,11500000.0,0,13.0,0,7,0,1.4628021436913126,15.434347768643546
2,3,8.0,5000000.0,0,13.0,0,7,0,2.1972245773362196,15.49449325266486
1,1,3.0,8200000.0,0,13.0,0,7,0,1.3862943611198906,15.797351059185896
1,1,3.0,7000000.0,0,13.0,0,7,0,1.3862943611198906,15.797351059185896
1,2,3.0,7300000.0,0,13.0,0,7,0,1.3862943611198906,15.797351059185896
2,2,12.0,4300000.0,0,13.0,0,7,0,2.5649493574615367,15.503082376115339
1,3,10.0,5500000.0,0,13.0,0,7,0,2.3978952727983707,15.676823727434
2,0,3.5,3700000.0,0,13.0,0,7,0,1.5040773967762742,15.51168837132831
2,0,7.0,1200000.0,0,13.0,0,7,0,2.0794415416798357,14.076963152141449
1,0,4.0,2700000.0,0,13.0,0,7,0,1.6094379124341003,14.714877628238463
1,3,4.0,4500000.0,0,13.0,0,7,0,1.6094379124341003,15.60768644664525
1,0,6.0,5000000.0,0,13.0,0,7,0,1.9459101490553132,15.371640665662257
0,1,3.75,3700000.0,0,13.0,0,7,0,1.55814461804655,15.10090100702922
2,1,4.0,3000000.0,0,13.0,0,7,0,1.6094379124341003,14.979781014302722
1,0,5.0,2500000.0,0,13.0,0,7,0,1.791759469228055,15.06002418717327
1,3,17.0,10000000.0,0,13.0,0,7,0,2.8903717578961645,16.34044893073437
2,1,5.0,4000000.0,0,13.0,0,7,0,1.791759469228055,15.371640665662257
1,1,35.0,5800000.0,0,13.0,0,7,0,3.58351893845611,15.371640665662257
1,0,11.0,5700000.0,0,13.0,0,7,0,2.4849066497880004,15.169167886528076
1,0,8.0,6200000.0,0,13.0,0,7,0,2.1972245773362196,15.28609246171445
1,2,7.0,4500000.0,0,13.0,0,7,0,2.0794415416798357,15.169167886528076
1,0,7.0,7500000.0,0,13.0,0,7,0,2.0794415416798357,15.95372771332136
1,3,32.0,6000000.0,0,13.0,0,7,0,3.4965075614664802,15.556783369999732
1,0,13.0,13000000.0,0,13.0,0,7,0,2.6390573296152584,16.00887674114409
2,1,6.0,3500000.0,0,13.0,0,7,0,1.9459101490553132,14.979781014302722
1,3,4.5,2800000.0,0,13.0,0,7,0,1.7047480922384253,14.904476029399897
2,1,3.3,4300000.0,0,13.0,0,7,0,1.4586150226995167,15.332505342187606
1,2,5.0,4500000.0,0,13.0,0,7,0,1.791759469228055,15.28609246171445
1,0,16.0,4200000.0,0,13.0,0,7,0,2.833213344056216,15.28609246171445
1,2,7.0,3500000.0,0,13.0,0,7,0,2.0794415416798357,15.28609246171445
2,2,5.0,4500000.0,0,13.0,0,7,0,1.791759469228055,14.979781014302722
1,3,3.25,3700000.0,0,13.0,0,7,0,1.4469189829363254,15.06002418717327
1,3,4.0,3700000.0,0,13.0,0,7,0,1.6094379124341003,15.06002418717327
1,3,6.0,8000000.0,0,13.0,0,7,0,1.9459101490553132,15.876998341055815
2,0,20.0,6000000.0,0,13.0,0,7,0,3.044522437723423,15.797351059185896
1,2,4.0,2200000.0,0,13.0,0,7,0,1.6094379124341003,14.854775753972746
2,0,12.0,5700000.0,0,13.0,0,7,0,2.5649493574615367,15.28609246171445
1,0,9.0,10000000.0,0,13.0,0,7,0,2.302585092994046,15.928237604112136
1,0,10.0,5000000.0,0,13.0,0,7,0,2.3978952727983707,15.371640665662257
2,0,4.0,3700000.0,0,13.0,0,7,0,1.6094379124341003,14.871275810783608
1,1,4.0,2400000.0,0,13.0,0,7,0,1.6094379124341003,14.904476029399897
1,0,10.0,3500000.0,0,13.0,0,7,0,2.3978952727983707,14.904476029399897
1,0,5.0,3500000.0,0,13.0,0,7,0,1.791759469228055,14.904476029399897
2,0,6.5,3000000.0,0,13.0,0,7,0,2.0149030205422647,15.161009605626807
1,2,5.0,4400000.0,0,13.0,0,7,0,1.791759469228055,15.169167886528076
2,0,50.0,1300000.0,1,13.0,0,7,0,3.9318256327243257,15.28523681593225
1,0,4.0,6200000.0,0,13.0,0,7,0,1.6094379124341003,15.169167886528076
1,0,6.0,6500000.0,0,13.0,0,7,0,1.9459101490553132,15.828606380637403
1,3,48.0,1400000.0,0,13.0,0,7,0,3.8918202981106265,14.076963152141449
1,0,22.0,13000000.0,0,13.0,0,7,0,3.1354942159291497,16.01227768895657
1,1,40.0,7000000.0,0,13.0,0,7,0,3.713572066704308,15.936811150374062
2,1,5.2,3700000.0,0,13.0,0,7,0,1.824549292051046,15.289607009818557
1,3,50.0,875000.0,1,13.0,0,7,0,3.9318256327243257,14.97041197880882
1,3,7.0,7500000.0,0,13.0,0,7,0,2.0794415416798357,16.34044893073437
1,1,7.0,6500000.0,0,13.0,0,7,0,2.0794415416798357,15.797351059185896
1,0,3.0,3200000.0,0,13.0,0,7,0,1.3862943611198906,15.000588875924999
1,3,3.0,2200000.0,0,13.0,0,7,0,1.3862943611198906,14.871275810783608
2,3,16.0,1250000.0,0,13.0,0,7,0,2.833213344056216,14.076963152141449
1,2,14.0,5500000.0,0,13.0,0,7,0,2.70805020110221,15.556783369999732
1,0,4.2,1600000.0,0,13.0,0,7,0,1.6486586255873816,14.601202121683125
1,2,24.0,4500000.0,0,13.0,0,7,0,3.2188758248682006,15.28609246171445
1,0,4.2,4000000.0,0,13.0,0,7,0,1.6486586255873816,14.904476029399897
1,1,7.0,3000000.0,0,13.0,0,7,0,2.0794415416798357,15.169167886528076
1,1,10.0,4500000.0,0,13.0,0,7,0,2.3978952727983707,15.28609246171445
1,1,4.0,3000000.0,0,13.0,0,7,0,1.6094379124341003,14.904476029399897
1,0,8.0,7700000.0,0,13.0,0,7,0,2.1972245773362196,15.820735257670593
0,0,3.5,4900000.0,0,13.0,0,7,0,1.5040773967762742,15.17855879780183
1,0,6.5,10500000.0,0,13.0,0,7,0,2.0149030205422647,16.34044893073437
2,1,8.0,11000000.0,0,13.0,0,7,0,2.1972245773362196,16.34044893073437
1,3,16.0,9500000.0,0,13.0,0,7,0,2.833213344056216,15.965672589105742
1,3,4.0,6200000.0,0,13.0,0,7,0,1.6094379124341003,15.797351059185896
1,1,5.0,6500000.0,0,13.0,0,7,0,1.791759469228055,15.797351059185896
1,1,5.75018261504748,3500000.0,0,13.0,0,7,0,1.9095695585995915,14.871275810783608
2,3,5.0,7500000.0,0,13.0,0,7,0,1.791759469228055,16.019235240573924
2,3,3.0,3500000.0,0,13.0,0,7,0,1.3862943611198906,14.871275810783608
1,0,16.0,9500000.0,0,13.0,0,7,0,2.833213344056216,15.965672589105742
2,3,3.0,2100000.0,0,13.0,0,7,0,1.3862943611198906,14.871275810783608
1,0,17.0,9000000.0,0,13.0,0,7,0,2.8903717578961645,15.245256633717792
1,0,25.0,12000000.0,0,13.0,0,7,0,3.258096538021482,16.34044893073437
1,0,4.0,1300000.0,0,13.0,0,7,0,1.6094379124341003,14.2161341470231
2,0,7.0,1800000.0,0,13.0,0,7,0,2.0794415416798357,14.076963152141449
1,0,13.0,3800000.0,0,13.0,0,7,0,2.6390573296152584,14.871275810783608
1,3,3.5,4000000.0,0,13.0,0,7,0,1.5040773967762742,15.371640665662257
1,3,3.75,3500000.0,0,13.0,0,7,0,1.55814461804655,14.590863529424361
1,3,3.0,1950000.0,0,13.0,0,7,0,1.3862943611198906,14.590863529424361
1,3,50.0,6500000.0,1,13.0,0,7,0,3.9318256327243257,15.556783369999732
2,3,16.0,2200000.0,0,13.0,0,7,0,2.833213344056216,14.473552156760146
0,3,4.0,3500000.0,0,13.0,0,7,0,1.6094379124341003,15.10090100702922
1,0,16.0,5500000.0,0,13.0,0,7,0,2.833213344056216,15.28609246171445
1,3,3.0,3000000.0,0,13.0,0,7,0,1.3862943611198906,14.904476029399897
1,0,50.0,2650000.0,1,13.0,0,7,0,3.9318256327243257,14.871275810783608
1,0,50.0,2600000.0,1,13.0,0,7,0,3.9318256327243257,14.714877628238463
1,3,9.0,11000000.0,0,13.0,0,7,0,2.302585092994046,16.34044893073437
1,1,12.0,3350000.0,0,13.0,0,7,0,2.5649493574615367,15.245256633717792
2,0,4.0,1700000.0,0,13.0,0,7,0,1.6094379124341003,14.076963152141449
1,3,5.0,4000000.0,0,13.0,0,7,0,1.791759469228055,15.501000508721324
2,0,5.0,3900000.0,0,13.0,0,7,0,1.791759469228055,15.332505342187606
1,1,6.0,2600000.0,0,13.0,0,7,0,1.9459101490553132,14.854775753972746
2,3,4.2,1400000.0,0,13.0,0,7,0,1.6486586255873816,13.95111315974602
2,0,21.0,2500000.0,0,13.0,0,7,0,3.091042453358316,14.871275810783608
1,3,4.2,3000000.0,0,13.0,0,7,0,1.6486586255873816,15.012077603210264
1,3,4.0,6700000.0,0,13.0,0,7,0,1.6094379124341003,15.594158762858596
2,0,3.0,3500000.0,0,13.0,0,7,0,1.3862943611198906,14.871275810783608
2,0,21.0,2500000.0,0,13.0,0,7,0,3.091042453358316,14.871275810783608
1,0,4.0,6500000.0,0,13.0,0,7,0,1.6094379124341003,15.797351059185896
1,3,3.0,3000000.0,0,13.0,0,7,0,1.3862943611198906,14.904476029399897
1,0,7.5,11200000.0,0,13.0,0,7,0,2.1400661634962708,15.965672589105742
2,0,8.0,5000000.0,0,13.0,0,7,0,2.1972245773362196,14.817304962008063
0,2,4.0,1300000.0,0,13.0,0,7,0,1.6094379124341003,14.076963152141449
0,0,5.0,2500000.0,0,13.0,0,7,0,1.791759469228055,14.871275810783608
1,3,50.0,3500000.0,1,13.0,0,7,0,3.9318256327243257,14.841089108078187
1,3,3.0,2100000.0,0,13.0,0,7,0,1.3862943611198906,14.632282735516887
1,2,9.0,5000000.0,0,13.0,0,7,0,2.302585092994046,15.28609246171445
1,0,22.0,7000000.0,0,13.0,0,7,0,3.1354942159291497,15.28609246171445
1,3,10.0,1500000.0,0,13.0,0,7,0,2.3978952727983707,14.970235115388723
1,3,5.0,5000000.0,0,13.0,0,7,0,1.791759469228055,15.594158762858596
1,3,4.0,5500000.0,0,13.0,0,7,0,1.6094379124341003,15.594158762858596
1,0,12.0,5700000.0,0,13.0,0,7,0,2.5649493574615367,15.28609246171445
1,0,8.0,6000000.0,0,13.0,0,7,0,2.1972245773362196,15.28609246171445
0,2,3.0,5700000.0,0,13.0,0,7,0,1.3862943611198906,15.371640665662257
1,0,50.0,1400000.0,1,13.0,0,7,0,3.9318256327243257,14.076963152141449
1,2,4.0,3000000.0,0,13.0,0,7,0,1.6094379124341003,14.871275810783608
1,3,3.75,3200000.0,0,13.0,0,7,0,1.55814461804655,14.854775753972746
1,2,5.0,1300000.0,0,13.0,0,7,0,1.791759469228055,14.023173034472924
2,0,8.0,5000000.0,0,13.0,0,7,0,2.1972245773362196,15.371640665662257
2,0,20.0,5500000.0,0,13.0,0,7,0,3.044522437723423,15.49449325266486
2,3,48.0,6500000.0,0,13.0,0,7,0,3.8918202981106265,15.49449325266486
2,0,5.0,5700000.0,0,13.0,0,7,0,1.791759469228055,15.179667616715378
2,0,45.0,2000000.0,0,13.0,0,7,0,3.828641396489095,14.871275810783608
1,0,7.0,9200000.0,0,13.0,0,7,0,2.0794415416798357,15.797351059185896
2,2,15.0,2000000.0,0,13.0,0,7,0,2.772588722239781,15.319816389610905
2,0,4.0,900000.0,0,13.0,0,7,0,1.6094379124341003,14.437225574395764
1,0,6.0,4000000.0,0,13.0,0,7,0,1.9459101490553132,15.266854393479475
1,1,32.0,7200000.0,0,13.0,0,7,0,3.4965075614664802,16.030330694352998
1,0,5.0,4800000.0,0,13.0,0,7,0,1.791759469228055,15.28609246171445
1,2,5.0,6000000.0,0,13.0,0,7,0,1.791759469228055,16.030330694352998
1,2,3.0,5000000.0,0,13.0,0,7,0,1.3862943611198906,15.169167886528076
1,2,4.0,2400000.0,0,13.0,0,7,0,1.6094379124341003,14.871275810783608
1,3,4.0,12800000.0,0,13.0,0,7,0,1.6094379124341003,16.34044893073437
1,2,3.0,2300000.0,0,13.0,0,7,0,1.3862943611198906,15.245256633717792
1,0,7.0,6800000.0,0,13.0,0,7,0,2.0794415416798357,15.904032096189777
2,3,3.5,3800000.0,0,13.0,0,7,0,1.5040773967762742,14.878649812272485
1,1,18.0,2500000.0,0,13.0,0,7,0,2.9444389791664403,15.012077603210264
1,3,7.0,3200000.0,0,13.0,0,7,0,2.0794415416798357,14.841089108078187
2,1,6.375,2500000.0,0,13.0,0,7,0,1.9980959022258835,14.871275810783608
2,0,3.9375,12500000.0,0,13.0,0,7,0,1.5968591302272404,16.20975476797233
2,0,5.0,5800000.0,0,13.0,0,7,0,1.791759469228055,15.339441616196053
2,0,5.0,2950000.0,0,13.0,0,7,0,1.791759469228055,14.934626419822093
1,0,6.5,7200000.0,0,13.0,0,7,0,2.0149030205422647,15.80310865142413
2,1,8.0,4200000.0,0,13.0,0,7,0,2.1972245773362196,15.289607009818557
2,0,16.0,3500000.0,0,13.0,0,7,0,2.833213344056216,15.154953559161191
1,3,24.0,2300000.0,0,13.0,0,7,0,3.2188758248682006,14.904476029399897
0,3,3.3,1200000.0,0,13.0,0,7,0,1.4586150226995167,14.076963152141449
1,3,10.0,10000000.0,0,13.0,0,7,0,2.3978952727983707,15.965672589105742
2,2,3.5,2450000.0,0,13.0,0,7,0,1.5040773967762742,14.792237420987757
1,0,50.0,8000000.0,1,13.0,0,7,0,3.9318256327243257,15.928237604112136
1,0,14.75,6000000.0,0,13.0,0,7,0,2.7568403652716422,15.556783369999732
1,0,4.0,6800000.0,0,13.0,0,7,0,1.6094379124341003,15.556783369999732
1,2,22.0,11500000.0,0,13.0,0,7,0,3.1354942159291497,16.34044893073437
1,2,46.0,9000000.0,0,13.0,0,7,0,3.8501476017100584,15.797351059185896
2,0,8.0,11000000.0,0,13.0,0,7,0,2.1972245773362196,16.34044893073437
2,3,4.5,7600000.0,0,13.0,0,7,0,1.7047480922384253,16.019235240573924
0,1,7.0625,4000000.0,0,13.0,0,7,0,2.087223682121891,15.371640665662257
1,1,29.875,1400000.0,0,13.0,0,7,0,3.4299467949481413,14.076963152141449
2,0,12.0,2450000.0,0,13.0,0,7,0,2.5649493574615367,14.798336880423664
0,0,3.75,6300000.0,0,13.0,0,7,0,1.55814461804655,15.797351059185896
1,1,7.6875,5500000.0,0,13.0,0,7,0,2.1618852108909103,15.371640665662257
1,0,3.0,12500000.0,0,13.0,0,7,0,1.3862943611198906,16.08297558444274
0,0,9.25,2600000.0,0,13.0,0,7,0,2.327277705584417,14.871275810783608
1,0,5.0,13500000.0,0,13.0,0,7,0,1.791759469228055,16.34044893073437
1,0,12.0,6500000.0,0,13.0,0,7,0,2.5649493574615367,15.797351059185896
1,0,9.0,8000000.0,0,13.0,0,7,0,2.302585092994046,15.797351059185896
2,1,10.5,4000000.0,0,13.0,0,7,0,2.4423470353692043,15.371640665662257
2,0,3.5,4500000.0,0,13.0,0,7,0,1.5040773967762742,15.289607009818557
2,0,3.5,3800000.0,0,13.0,0,7,0,1.5040773967762742,15.289607009818557
1,3,4.0,4500000.0,0,13.0,0,7,0,1.6094379124341003,15.797351059185896
2,3,4.25,2950000.0,0,13.0,0,7,0,1.6582280766035324,14.871275810783608
1,0,6.0,6500000.0,0,13.0,0,7,0,1.9459101490553132,15.601902046930263
1,0,32.0,10500000.0,0,13.0,0,7,0,3.4965075614664802,16.130140661852344
2,3,2.5,4000000.0,0,13.0,0,7,0,1.252762968495368,15.332505342187606
2,3,10.0,4500000.0,0,13.0,0,7,0,2.3978952727983707,15.025017127311099
2,3,5.0,5000000.0,0,13.0,0,7,0,1.791759469228055,15.025017127311099
2,3,6.0,4500000.0,0,13.0,0,7,0,1.9459101490553132,15.025017127311099
0,1,6.25,3300000.0,0,13.0,0,7,0,1.9810014688665833,14.93902976140785
