url,source,category,district,property_id,title,total_price_raw,property_type,property_face,year_built,road_type,negotiable,furnishing,city_area,pricing_raw,purpose,property_area,built_up_area,road_access,dimension,date_posted,views,municipality,ward_no,ring_road,landmark,hospital,airport,pharmacy,bhatbhateni,school,college,gym,public_transport,police_station,pashupatinath,boudhanath,atm,hotel,restaurant,banquet,ward_office,neighborhood,bedrooms,kitchens,bathrooms,living_rooms,parking,total_floors
https://lalpurjanepal.com.np/properties/house-for-sale-at-sanepa-lalitpur-7349,lalpurja,house,Lalitpur,7349,Property Details,8 Crore 50 Lakh,Residential,South,2065,Blacktopped,Yes,Semi Furnished,"Lalitpur, Sanepa",8 Crore 50 Lakh,Sale,10.5 Aana,,18 Feet,,2025 July 1,675,Lalitpur,02,150m,Sanepa | Star Hospital,Star Hospital - 250m,10.5km,,Pulchowk - 3km,Ideal Model School - 2km,,,150m,1km,8km,10km,,,,,13m,Sanepa,5,1,5,1,4,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-thaiba-godawari-7311,lalpurja,house,Lalitpur,7311,Property Details,3 Crore 20 Lakh,Residential,North,2074,Blacktopped,Yes,Semi Furnished,"Lalitpur, Godawari",3 Crore 20 Lakh,Sale,6.5 Aana,1197.87 square-feet,20 Feet,F 42 Feet,2025 June 30,113,Godawari,14,6km,Godawari | Thaiba Chowk,300m,12km,100m,700m,100m,200m,150m,10m,600m,16km,20km,100m,150m,200m,600m,400m,Godawari,7,2,5,2,2,2.5
https://lalpurjanepal.com.np/properties/house-for-at-imadol-timalsina-chowk-7297,lalpurja,house,Lalitpur,7297,Property Details,1 Crore 80 Lakh,Residential,South,,Paved,Yes,,"Lalitpur, Imadol",1 Crore 80 Lakh,Sale,3.25 Aana,800 square-feet,8 Feet,,2025 June 29,290,Mahalaxmi Muncipality,01,3km,Imadol | Timalsina Chowk,1km,,,,1km,,300m,1km,1.5km,,,,,100m,,1.5km,Imadol,2,1,1,1,1,1
https://lalpurjanepal.com.np/properties/house-for-sale-at-imadol-7293,lalpurja,house,Lalitpur,7293,Property Details,3 Crore 40 Lakh,Residential,South,2079,Gravelled,Yes,Semi Furnished,"Lalitpur, Imadol",3 Crore 40 Lakh,Sale,4 Aana,1026.75 square-feet,15 Feet,F 22.5 feet,2025 June 29,125,mahalaxmi,01,2km,Imadol | Swimming Pool,600m,8km,100m,600m,100m,200m,100m,50m,800m,12km,16km,200m,60m,170m,300m,01,Imadol,6,2,5,2,1,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-imadol-7292,lalpurja,house,Lalitpur,7292,Property Details,3 Crore,Residential,West,2079,Gravelled,Yes,Semi Furnished,"Lalitpur, Imadol",3 Crore,Sale,3.5 Aana,1026.75 square-feet,20 Feet,F 28 Feet,2025 June 29,225,mahalaxmi,01,2km,Imadol  | Swimming Pool,400m,8km,100m,700m,100m,200m,100mm,50m,700m,12km,16km,150m,150m,300m,500m,400m,Imadol,6,2,5,2,1,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-bhaisepati-lalitpur-7283,lalpurja,house,Lalitpur,7283,Property Details,1 Crore 70 Lakh,Residential,West,2077,Blacktopped,Yes,,"Lalitpur, Bhaisepati",1 Crore 70 Lakh,Sale,2.75 Aana,1265.13 square-feet,13 Feet,,2025 June 29,719,Lalitpur,18,2km,Bhaisepati | Manjushree Tole,Nepal Mediciti Hospital - 900m,10km,,Pulchowk - 5km,Ideal Model School - 3km,,,1km,1km,10km,12km,,,,,1.5km,Bhaisepati,4,2,4,2,,4
https://lalpurjanepal.com.np/properties/house-for-sale-at-imadol-7269,lalpurja,house,Lalitpur,7269,Property Details,5 Crore 15 Lakh,Residential,East,2024,Paved,Yes,Semi Furnished,"Lalitpur, Imadol",5 Crore 15 Lakh,Sale,5.5 Aana,1369 square-feet,13 Feet,,2025 June 27,99,mahalaxmi,04,4km,Imadol | Laxmi Furniture,300m,4km,100m,300m,100m,100m,100m,100m,200m,9km,12km,100m,200m,100m,200m,300m,Imadol,6,2,5,2,3,3
https://lalpurjanepal.com.np/properties/house-for-sale-at-imadol-7268,lalpurja,house,Lalitpur,7268,Property Details,3 Crore 80 Lakh,Residential,North-East,2024,Paved,Yes,Full Furnished,"Lalitpur, Imadol",3 Crore 80 Lakh,Sale,3 Aana,855.62 square-feet,16 Feet,,2025 June 27,128,mahalaxmi,04,4km,Imadol | Cozy Homes,200m,4km,100m,300m,100m,100m,100m,100m,100m,9km,12km,100m,100m,100m,200m,200m,Imadol,5,2,4,2,1,3.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-imadol-7266,lalpurja,house,Lalitpur,7266,Property Details,3 Crore 75 Lakh,Residential,East,2024,Paved,Yes,Semi Furnished,"Lalitpur, Imadol",3 Crore 75 Lakh,Sale,4 Aana,1112.31 square-feet,13 Feet,,2025 June 27,117,Mahalaxmi,04,4km,Imadol | Sital Height,300m,4km,100m,200m,200m,200m,100m,100m,300m,9km,12km,100m,100m,100m,200m,300m,Imadol,5,2,4,1,1,3
https://lalpurjanepal.com.np/properties/house-for-sale-at-imadol-7265,lalpurja,house,Lalitpur,7265,Property Details,4 Crore 45 Lakh,Residential,South-West,2024,Paved,Yes,Semi Furnished,"Lalitpur, Imadol",4 Crore 45 Lakh,Sale,5.37 Aana,1283.43 square-feet,20 Feet,,2025 June 27,202,mahalaxmi,04,4km,Imadol | Laxmi Furniture,400m,4km,100m,300m,100m,100m,100m,80m,200m,9km,12km,100m,100m,100m,200m,300m,Imadol,6,2,4,2,3,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-imadol-swimming-pool-7263,lalpurja,house,Lalitpur,7263,Property Details,2 Crore 90 Lakh,Residential,East,,Paved,Yes,,"Lalitpur, Imadol",2 Crore 90 Lakh,Sale,3 Aana,787.17 square-feet,15 Feet,F 23.5 Feet,2025 June 27,137,mahalaxmi,04,2km,Imadol | Swimming Pool,800m,8km,100m,400m,100m,200m,100m,50m,500m,12km,16km,200m,100m,150m,400m,300m,Imadol,,,,,,
https://lalpurjanepal.com.np/properties/house-for-sale-at-sital-tole-imadol-7262,lalpurja,house,Lalitpur,7262,Property Details,3 Crore,Commercial,East,2082,Paved,Yes,Semi Furnished,"Lalitpur, Imadol",3 Crore,Sale,3.25 Aana,787.17 square-feet,15 Feet,F 25 Feet,2025 June 27,147,mahalaxmi,04,2km,Imadol | Swimming Pool,800m,8km,100m,600m,100m,200m,100m,50m,500m,12km,16km,100m,50m,200m,400m,200m,Imadol,5,2,5,2,1,3
https://lalpurjanepal.com.np/properties/house-for-sale-at-imadol-swimmingpool-7251,lalpurja,house,Lalitpur,7251,Property Details,3 Crore 95 Lakh,Residential,North-West,2079,Blacktopped,Yes,Semi Furnished,"Lalitpur, Imadol",3 Crore 95 Lakh,Sale,4.25 Aana,1129.42 square-feet,16 Feet,F 28 Feet,2025 June 26,165,Mahalaxmi,01,2km,Imadol | Swimming Pool,1km,8km,200m,800m,100m,200m,100m,50m,600m,12km,20km,150m,50m,200m,400m,350m,Imadol,7,3,5,3,1,3.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-patan-magalbazar-7223,lalpurja,house,Lalitpur,7223,Property Details,2 Crore 80 Lakh,Commercial,East,,Paved,Yes,,"Lalitpur, Patan",2 Crore 80 Lakh,Sale,1.25 Aana,427.81 square-feet,13 Feet,,2025 June 25,987,Lalitpur,11,1.1km,Patan | Patan Durbar Square,1.1km,,,,,,,30m,20m,,,,5m,5m,,,Patan,8,1,2,,,4.5
https://lalpurjanepal.com.np/properties/house-on-sale-at-bojepokhari-lalitpur-7219,lalpurja,house,Lalitpur,7219,Property Details,5 Crore 30 Lakh,Residential,South-East,2023,Blacktopped,Yes,Full Furnished,"Lalitpur, Imadol",5 Crore 30 Lakh,Sale,5.5 Aana,1882.375 square-feet,13 Feet,,2025 June 25,270,Mahalaxmi,05,2km,Imadol | Bojepokhari PaniTanki,2km,5km,50m,1km,100m,300m,,500m,400m,500m,4km,400m,500m,400m,400m,1km,Imadol,5,1,5,1,1,3
https://lalpurjanepal.com.np/properties/house-on-sale-at-imadol-lalitpur-7218,lalpurja,house,Lalitpur,7218,Property Details,3 Crore 15 Lakh,Residential,South-East,2025,Blacktopped,Yes,Semi Furnished,"Lalitpur, Tikathali",3 Crore 15 Lakh,Sale,4.25 Aana,1369 square-feet,18 Feet,,2025 June 25,322,Mahalaxmi,08,2km,Tikathali | Pawanprakriti School,1.5km,2km,200m,500m,500m,500m,400m,150m,200m,500m,4km,200m,500m,500m,400m,2km,Tikathali,5,1,4,1,2,3
https://lalpurjanepal.com.np/properties/house-for-sale-at-godawari-taukhel-7205,lalpurja,house,Lalitpur,7205,Property Details,2 Crore 25 Lakh,Residential,North-West,2082,Paved,Yes,Semi Furnished,"Lalitpur, Godawari",2 Crore 25 Lakh,Sale,4 Aana,855.62 square-feet,20 Feet,F 30 Feet,2025 June 24,223,Godawari,03,7km,Godawari | Godawari Resort,300m,12km,100m,700m,100m,150m,200m,60m,500m,15km,19km,100m,50m,100m,160m,250m,Godawari,7,2,4,3,1,2.5
https://lalpurjanepal.com.np/properties/house-for-saleat-tikathali-7141,lalpurja,house,Lalitpur,7141,Property Details,2 Crore 75 Lakh,Commercial,North-East,2080,Blacktopped,Yes,Semi Furnished,"Lalitpur, Tikathali",2 Crore 75 Lakh,Sale,4 Aana,1026.75 square-feet,22 Feet,F 49 Feet,2025 June 20,187,mahalaxmi,05,4km,Tikathali | Sofakarkhana,200m,8km,100m,11km,200m,240m,100m,200m,800m,11km,16km,100m,50m,150m,540m,200m,Tikathali,7,3,4,2,2,3.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-imadol-7100,lalpurja,house,Lalitpur,7100,Property Details,2 Crore 70 Lakh,Residential,South-East,,Paved,Yes,Semi Furnished,"Lalitpur, Imadol",2 Crore 70 Lakh,Sale,3 Aana,941.18 square-feet,13 Feet,,2025 June 18,269,mahalaxmi,05,4km,Imadol | Tempo Park,300m,4km,100m,200m,200m,200m,100m,100m,200m,9km,11km,100m,100m,100m,200m,300m,Imadol,3,2,4,1,2,2
https://lalpurjanepal.com.np/properties/house-for-sale-at-bhaisepati-7083,lalpurja,house,Lalitpur,7083,Property Details,4 Crore 15 Lakh,Residential,North-East,2025,Gravelled,Yes,Semi Furnished,"Lalitpur, Bhaisepati",4 Crore 15 Lakh,Sale,4 Aana,,13 Feet,,2025 June 18,240,Lalitpur,18,1.5km,Bhaisepati | Manjushree Tole,850m,10.5km,,4km,Ideal Model School - 3km,,,1km,1km,10km,12km,,,,,3km,Bhaisepati,7,1,4,1,2,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-dhobighat-7082,lalpurja,house,Lalitpur,7082,Property Details,7 Crore,Residential,South-West,2061,Blacktopped,Yes,Semi Furnished,"Lalitpur, Dhobighat",7 Crore,Sale,9 Aana,,13 Feet,,2025 June 18,246,Lalitpur,03,150m,Dhobighat | Traveality Nepal,Alka Hospital - 1.5km,10km,,Pulchowk - 2km,St. Xavier's School - 1.5km,,,150m,1.5km,8km,10km,,,,,1.5km,Dhobighat,6,1,4,2,6,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-bojepokhari-7037,lalpurja,house,Lalitpur,7037,Property Details,2 Crore 75 Lakh,Residential,East,2075,Paved,Yes,,"Lalitpur, Imadol",2 Crore 75 Lakh,Sale,3.25 Aana,752.95 square-feet,12 Feet,F 30 Feet,2025 June 16,163,mahalaxmi,04,2km,Imadol | Bojepokhari,300m,7km,100m,600m,100m,150m,100m,50m,700m,11km,15km,100m,150m,100m,500m,260m,Imadol,6,3,5,2,1,3
https://lalpurjanepal.com.np/properties/house-for-sale-at-godawari-lalitpur-7021,lalpurja,house,Lalitpur,7021,Property Details,1 Crore 40 Lakh,Residential,South-West,2081,Gravelled,Yes,Unfurnished,"Lalitpur, Godawari",1 Crore 40 Lakh,Sale,4.31 Aana,635.56 square-feet,20 Feet,F 28 Feet,2025 June 15,770,Godawari,04,8.5km,Badikhel | Ram Mandir,2.9km,15km,1km,8.8km,900m,2km,2km,400m,3.3km,17km,20km,2km,1km,1km,1.9km,700m,Godawari,5,2,4,1,1,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-imadol-basukibasti-7019,lalpurja,house,Lalitpur,7019,Property Details,3 Crore 95 Lakh,Residential,South-East,2076,Paved,Yes,,"Lalitpur, Imadol",3 Crore 95 Lakh,Sale,5.5 Aana,1197.87 square-feet,13 Feet,F 32 Feet,2025 June 15,103,mahalaxmi,01,2km,Imadol | Basukibasti,500m,7km,100m,500m,50m,200m,100m,50m,600m,11km,15km,100m,50m,100m,500m,600m,Imadol,12,2,4,2,2,3.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-ochuheights-7016,lalpurja,house,Lalitpur,7016,Property Details,2 Crore 30 Lakh,Residential,South-West,,Paved,Yes,,"Lalitpur, Imadol",2 Crore 30 Lakh,Sale,2.75 Aana,787.17 square-feet,13 Feet,F 22 Feet,2025 June 15,172,Mahalaxmi,04,4km,Imadol | Ochuheight,400m,8km,100m,400m,100m,150m,200m,50m,400m,12km,16km,100m,50m,100m,600m,350m,Imadol,9,2,3,2,1,3
https://lalpurjanepal.com.np/properties/house-on-sale-at-tikathali-6993,lalpurja,house,Lalitpur,6993,Property Details,3 Crore 75 Lakh,Residential,South-East,2025,Blacktopped,Yes,Semi Furnished,"Lalitpur, Tikathali",3 Crore 75 Lakh,Sale,4 Aana,,20 Feet,,2025 June 12,296,Mahalaxmi,06,3km,Tikathali | Pani Tanki,2km,5km,400m,600m,2km,300m,100m,500m,400m,5km,5km,200m,200m,200,400m,500m,Tikathali,6,2,5,2,2,3
https://lalpurjanepal.com.np/properties/house-for-sale-at-dhapakhel-dhapa-valley-6986,lalpurja,house,Lalitpur,6986,Property Details,3 Crore 30 Lakh,Residential,West,2019,Paved,Yes,Full Furnished,"Lalitpur, Dhapakhel",3 Crore 30 Lakh,Sale,5.5 Aana,1369 square-feet,20 Feet,F 32 Feet,2025 June 12,171,lalitpur,24,2km,Gems school,500m,8km,200m,500m,200m,100m,300m,100m,1km,12km,15km,200m,150m,250m,800m,1km,Dhapakhel,5,2,4,1,1,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-dhapakhel-6977,lalpurja,house,Lalitpur,6977,Property Details,1 Crore 80 Lakh,Residential,North-East,2081,Paved,Yes,Semi Furnished,"Lalitpur, Dhapakhel",1 Crore 80 Lakh,Sale,3.5 Aana,1026.75 square-feet,14 Feet,F 24 Feet,2025 June 12,343,Lalitpur,24,4km,Dhapakhel | Nagdaha,1km,12km,700m,1200m,100m,250m,100m,100m,1km,16km,20km,100m,50m,150m,800m,700m,Dhapakhel,7,2,3,2,1,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-dhapakhel-nagdaha-6975,lalpurja,house,Lalitpur,6975,Property Details,1 Crore 90 Lakh,Residential,North-East,2081,Paved,Yes,,"Lalitpur, Dhapakhel",1 Crore 90 Lakh,Sale,3.5 Aana,1026.75 square-feet,14 Feet,F 26 Feet,2025 June 12,230,lalitpur,24,4km,Dhapakhel | Nagdaha,1km,16km,200m,1km,200m,300m,700m,100m,1km,18km,22km,200m,50m,100m,800m,800m,Dhapakhel,7,2,3,2,1,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-lubhu-6959,lalpurja,house,Lalitpur,6959,Property Details,1 Crore 75 Lakh,Residential,South-West,2081,Gravelled,Yes,Semi Furnished,"Lalitpur, Lubhu",1 Crore 75 Lakh,Sale,3.37 Aana,1026.75 square-feet,18 Feet,F 34 Feet,2025 June 10,324,Mahalaxmi,08,5km,Lubhu | Chasidole Chowk,850m,10km,300m,3km,300m,500m,200m,200m,300m,12km,116km,500m,300m,300m,300m,400m,Lubhu,2,1,1,1,1,1
https://lalpurjanepal.com.np/properties/house-for-sale-at-patan-6954,lalpurja,house,Lalitpur,6954,Property Details,4 Crore,Residential,North-East,,Blacktopped,Yes,,"Lalitpur, Patan",4 Crore,Sale,4 Aana,4700.5 square-feet,20 Feet,,2025 June 10,310,Metropolitan Lalitpur,09,3km,Patan | Jyapu Samaj,,,500m,,400m,,,800m,,,,,,200m,,300m,Patan,13,4,4,,,4
https://lalpurjanepal.com.np/properties/house-for-sale-at-thecho-lalitpur-6947,lalpurja,house,Lalitpur,6947,Property Details,2 Crore 50 Lakh,Residential,North,2079,Gravelled,Yes,Full Furnished,"Lalitpur, Thecho",2 Crore 50 Lakh,Sale,3.5 Aana,821.27 square-feet,12 Feet,F 28 Feet,2025 June 9,718,Godawari,12,4.7km,Thecho | Health Post,250m,11km,250m,4.6km,270m,270m,750m,250m,1.7km,13km,16km,500m,300m,350m,400m,500m,Thecho,5,1,4,2,1,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-bojepokhari-6893,lalpurja,house,Lalitpur,6893,Property Details,3 Crore 90 Lakh,Residential,North-West,2080,Paved,Yes,Semi Furnished,"Lalitpur, Imadol",3 Crore 90 Lakh,Sale,4.5 Aana,1197.87 square-feet,13 Feet,F 45 Feet,2025 June 6,130,mahalaxmi,04,4km,Bojepokhari | Futsal,500m,8km,100m,500m,100m,200m,300m,50m,1km,12km,15km,150m,50m,100m,700m,500m,Imadol,9,2,6,2,2,3.5
https://lalpurjanepal.com.np/properties/house-on-sale-at-sanagaun-lalitpur-6837,lalpurja,house,Lalitpur,6837,Property Details,7 Crore 95 Lakh,Residential,East,2067,Gravelled,Yes,Semi Furnished,"Lalitpur, Imadol",7 Crore 95 Lakh,Sale,1 Ropani,,13 Feet,,2025 June 3,420,Mahalaxmi,04,3.5km,Sanagaun| Donbosco Height,2km,5km,300m,300m,100m,200m,150m,150m,400,500m,6km,5km,5km,500m,500m,500m,Imadol,7,1,3,1,5,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-bhaisepati-lalitpur-6825,lalpurja,house,Lalitpur,6825,Property Details,3 Crore 95 Lakh,Residential,East,2078,Blacktopped,Yes,Semi Furnished,"Lalitpur, Bhaisepati",3 Crore 95 Lakh,Sale,4.75 Aana,,13 Feet,,2025 June 3,287,Lalitpur,18,2km,Bhaisepati | Shemrock Varnamala,Nepal Mediciti Hospital - 900m,10km,,Pulchowk - 4km,St. Xavier's School - 3km,,,1km,1km,10km,13km,,,,,3km,Bhaisepati,6,2,5,3,1,3.5
https://lalpurjanepal.com.np/properties/house-on-sale-at-housing-green-hill-city-6794,lalpurja,house,Lalitpur,6794,Property Details,4 Crore 60 Lakh,Residential,East,2020,Paved,Yes,Semi Furnished,"Lalitpur, Imadol",4 Crore 60 Lakh,Sale,4.25 Aana,,20 Feet,,2025 June 1,937,Mahalaxmi,04,2.5km,Sanima bank,400m,5km,20m,300m,200m,200m,100m,400m,400m,300m,5km,30m,40m,200m,200m,300m,Imadol,5,1,3,1,1,2.5
https://lalpurjanepal.com.np/properties/house-on-sale-at-bojepokhari-imadol-6793,lalpurja,house,Lalitpur,6793,Property Details,1 Crore 80 Lakh,Residential,East,2021,Paved,Yes,Semi Furnished,"Lalitpur, Imadol",1 Crore 80 Lakh,Sale,3.5 Aana,958.3 square-feet,20 Feet,,2025 June 1,467,Mahalaxmi,06,2km,Boje Pokhari | Pawanprakriti School,400m,300m,300n,500m,60m,70m,,400m,300m,5km,7km,300m,200m,300m,300m,200m,Imadol,2,1,1,1,1,1
https://lalpurjanepal.com.np/properties/house-for-sale-at-imadol-6776,lalpurja,house,Lalitpur,6776,Property Details,2 Crore 90 Lakh,Residential,South,2024,Paved,Yes,Full Furnished,"Lalitpur, Imadol",2 Crore 90 Lakh,Sale,3 Aana,2.75 aana,13 Feet,,2025 May 30,417,mahalaxmi,05,4km,Imadol | Pawan Prakriti School,400m,4km,100m,300m,100m,200m,100m,200m,300m,9km,12km,100m,100m,100m,200m,400m,Imadol,9,2,4,2,1,3
https://lalpurjanepal.com.np/properties/house-for-sale-at-bhaisepati-lalitpur-6767,lalpurja,house,Lalitpur,6767,Property Details,4 Crore,Residential,South,2076,Gravelled,Yes,Semi Furnished,"Lalitpur, Bhaisepati",4 Crore,Sale,3.5 Aana,,10 Feet,,2025 May 29,283,Lalitpur,18,2.5km,Bhaisepati | Yangtze Hotel,Nepal Mediciti Hospital - 2km,11km,,Pulchowk - 5km,Gyanodaya Bal Batika Schook - 3km,,,250m,900m,12km,14km,,,,,500m,Bhaisepati,4,1,5,1,2,3
https://lalpurjanepal.com.np/properties/house-for-sale-at-hattiban-lalitpur-6752,lalpurja,house,Lalitpur,6752,Property Details,3 Crore,Residential,East,2071,Gravelled,Yes,Semi Furnished,"Lalitpur, Hattiban",3 Crore,Sale,5.25 Aana,703 square-feet,13 Feet,F 44 Feet,2025 May 28,538,Lalitpur,23,2.2km,Hattiban | Samiti Bhawan,650m,8.6km,250m,2.6km,650m,950m,300m,250m,2.7km,10.5km,13.5km,300m,1km,300m,700m,950m,Hattiban,6,2,4,2,2,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-godawari-lalitpur-6750,lalpurja,house,Lalitpur,6750,Property Details,2 Crore 75 Lakh,Residential,South-West,2074,Paved,Yes,Semi Furnished,"Lalitpur, Godawari",2 Crore 75 Lakh,Sale,4.12 Aana,901.87 square-feet,12 Feet,F 34 Feet,2025 May 27,242,Godawari,03,6.3km,Taukhel | The Burger House & Crunchy Fried Chicken,550m,13km,280m,6.6km,300m,650m,300m,150m,950m,15km,18km,270m,20m,270m,450m,1.5km,Godawari,5,2,5,3,1,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-khumalta-height-6742,lalpurja,house,Lalitpur,6742,Property Details,3 Crore,Residential,South-East,2073,Paved,Yes,,"Lalitpur, Lalitpur",3 Crore,Sale,4.5 Aana,1197.87 square-feet,13 Feet,F 40 Feet,2025 May 27,370,lalitpur,15,1km,Khumaltar | White House College,1km,7km,300m,400m,100m,100m,500m,100m,1km,10km,13km,200m,100m,100m,500m,200m,Lalitpur,11,3,4,2,2,3.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-dhobighat-lalitpur-6734,lalpurja,house,Lalitpur,6734,Property Details,4 Crore 50 Lakh,Residential,North-East,2075,Blacktopped,Yes,,"Lalitpur, Bhanimandal",4 Crore 50 Lakh,Sale,6 Aana,2053.5 square-feet,20 Feet,,2025 May 26,99,Lalitpur,,120m,Bhanimandal | Mahadev Temple,Sumeru City Hospital - 1.5km,9km,,Pulchowk - 2.5km,United Academy - 2km,,,120m,1km,9km,11km,,,,,600m,Bhanimandal,5,2,3,2,2,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-imadol-6728,lalpurja,house,Lalitpur,6728,Property Details,3 Crore,Residential,South-West,2024,Soil Stabilized,Yes,Semi Furnished,"Lalitpur, Imadol",3 Crore,Sale,3.5 Aana,2519.904 square-feet,20 Feet,,2025 May 26,267,Mahalaxmi Muncipality,01,2km,Imadol | Swimming Pool Outdoor,1.4km,,1km,,650m,650m,400m,700m,750m,,,,,,,500m,Imadol,5,2,5,1,1,3.5
https://lalpurjanepal.com.np/properties/house-for-sale-sale-at-imadol-6707,lalpurja,house,Lalitpur,6707,Property Details,3 Crore 70 Lakh,Residential,South-West,2079,Blacktopped,Yes,Semi Furnished,"Lalitpur, Imadol",3 Crore 70 Lakh,Sale,4 Aana,2772.74 square-feet,13 Feet,,2025 May 25,169,Mahalaxmi Muncipality,04,2km,Imadol | Swimming Pool Outdoor,1.4km,,800m,,,,,700m,700m,,,,,,,500m,Imadol,7,2,5,1,1,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-sital-tole-6706,lalpurja,house,Lalitpur,6706,Property Details,3 Crore 70 Lakh,Residential,South-West,2079,Blacktopped,Yes,Semi Furnished,"Lalitpur, Imadol",3 Crore 70 Lakh,Sale,4 Aana,2756.15 square-feet,13 Feet,,2025 May 25,158,Mahalaxmi Muncipality,04,2km,Imadol | Swimming Pool Outdoor,1.5km,,800m,,1km,,,700m,700m,,,,,,,500m,Imadol,7,2,5,1,1,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-satdobato-6699,lalpurja,house,Lalitpur,6699,Property Details,4 Crore 80 Lakh,Residential,North-East,2078,Paved,Yes,Semi Furnished,"Lalitpur, Satdobato",4 Crore 80 Lakh,Sale,4 Aana,1197.87 square-feet,10 Feet,,2025 May 25,220,Lalitpur,15,100m,Satdobato | Salesberry,300m,4km,50m,200m,100m,100m,100m,50m,50m,9km,12km,100m,100m,100m,200m,50m,Satdobato,7,3,4,1,1,3.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-bafal-6694,lalpurja,house,Lalitpur,6694,Property Details,1 Crore 30 Lakh,Semi-commercial,South-East,2072,Paved,Yes,Semi Furnished,"Lalitpur, Imadol",1 Crore 30 Lakh,Sale,1.25 Aana,427.81 square-feet,20 Feet,,2025 May 25,641,Lalitpur,17,200m,Imadol | Kist Hospital,100m,4km,50m,300m,100m,100m,100m,50m,200m,9km,12km,100m,100m,100m,200m,400m,Imadol,3,1,3,1,1,4
https://lalpurjanepal.com.np/properties/house-for-sale-at-lubhu-chasidol-6666,lalpurja,house,Lalitpur,6666,Property Details,2 Crore 50 Lakh,Residential,East,2076,Blacktopped,Yes,Semi Furnished,"Lalitpur, Lubhu",2 Crore 50 Lakh,Sale,4.5 Aana,1368 square-feet,22 Feet,,2025 May 23,312,Mahalaxmi,08,3km,Lubhu | Chasidol,1km,5km,50m,2km,100m,100m,200m,100m,200m,8km,12km,100m,100m,100m,100m,200m,Lubhu,7,2,3,2,1,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-velpa-gwarko-6630,lalpurja,house,Lalitpur,6630,Property Details,3 Crore 35 Lakh,Residential,South-East,2081,Paved,Yes,,"Lalitpur, Satdobato",3 Crore 35 Lakh,Sale,4 Aana,1095.2 square-feet,21 Feet,,2025 May 22,260,lalitpur,17,1km,Gwarko | Kist Medical,500m,8km,500m,1km,100m,100m,100m,200m,1km,12 km,15km,100m,50m,150m,500m,400m,Satdobato,11,3,6,6,2,3
https://lalpurjanepal.com.np/properties/house-for-sale-at-kusunti-6629,lalpurja,house,Lalitpur,6629,Property Details,2 Crore 60 Lakh,Residential,North-West,2068,Paved,Yes,Semi Furnished,"Lalitpur, Kusunti",2 Crore 60 Lakh,Sale,3.93 Aana,1026.75 square-feet,18 Feet,,2025 May 22,331,Kusunti,13,600m,Kusunti | Yatayat,1km,10km,200m,500m,100m,300m,100m,400m,1km,14km,17km,100m,100m,200m,500m,600m,Kusunti,5,2,3,2,1,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-sital-tole-6582,lalpurja,house,Lalitpur,6582,Property Details,3 Crore 30 Lakh,Residential,North-West,2024,Blacktopped,Yes,Semi Furnished,"Lalitpur, Imadol",3 Crore 30 Lakh,Sale,3.75 Aana,2530.96 square-feet,13 Feet,,2025 May 20,220,Mahalaxmi,01,2.4km,Imadol | Sital Tole,1km,,700m,2.2km,500m,900m,300m,600m,650m,,,,,500m,1.5km,600m,Imadol,7,2,4,1,1,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-un-park-6581,lalpurja,house,Lalitpur,6581,Property Details,7 Crore 50 Lakh,Residential,North,2017,Blacktopped,Yes,Full Furnished,"Lalitpur, Lalitpur",7 Crore 50 Lakh,Sale,9.25 Aana,1026.75 square-feet,20 Feet,,2025 May 20,627,Lalitpur,15,500m,Lalitpur | UN Park,1Km,4km,500m,3km,300m,1km,600m,100m,200m,4.5km,5.5km,500m,300m,300m,1km,1km,Lalitpur,5,1,6,2,6,5
