url,source,district,property_id,title,property_type,property_face,road_type,negotiable,city_area,pricing_raw,purpose,property_area,road_access,dimension,date_posted,views,municipality,ward_no,ring_road,neighborhood,landmark,hospital,airport,pharmacy,bhatbhateni,school,public_transport,police_station,pashupatinath,boudhanath,ward_office
https://lalpurjanepal.com.np/properties/land-for-sale-at-imadol-4463,lalpurja,Lalitpur,4463,Property Details,Residential,South-East,Paved,Yes,"Lalitpur, Imadol",45 Lakh Per Aana,Sale,3.5 Aana,13 Feet,F 78 | F 80 Feet,2024 December 30,242,Mahalaxmi,4,200m,Imadol,Ochu Height,200m,4km,50m,150m,100m,100m,150m,9km,12km,300m
https://lalpurjanepal.com.np/properties/house-for-sale-jhamsikhel-i-lalitpur-4461,lalpurja,Lalitpur,4461,Property Details,Commercial,East,Blacktopped,Yes,"Lalitpur, Sanepa",1 Crore 20 Lakh Per Aana,Sale,9 Aana,13 Feet,43,2024 December 30,550,Lalitpur,02,2km,Sanepa,Arun Thapa Chowk,10m,5km,500m,300m,Rato Bangala School - 1km,1m,10m,10km,12km,100m
https://lalpurjanepal.com.np/properties/land-for-sale-at-hattiban-lalitpur-4458,lalpurja,Lalitpur,4458,Property Details,Residential,East,Paved,Yes,"Lalitpur, Hattiban",56 Lakh Per Aana,Sale,7 Aana,16 Feet,F 68 Feet,2024 December 30,308,Lalitpur,5,2 km,Hattiban,Little Angels' School,Tranquility Hospital - 900 m,9 km,500m,2 km,1 km,50 m,500 m,10 km,13 km,3 km
https://lalpurjanepal.com.np/properties/land-for-sale-at-dhobighat-i-lalitpur-4451,lalpurja,Lalitpur,4451,Property Details,Residential,East,Blacktopped,Yes,"Lalitpur, Dhobighat",85 Lakh Per Aana,Sale,3.02 Aana,24 Feet,F 32 Feet,2024 December 29,290,Lalitpur,11,1m,Dhobighat,Dhunge Khani Marg,100m,6km,500m,1km,Rato Bangala School - 1km,1m,100m,12km,14km,200m
https://lalpurjanepal.com.np/properties/land-for-sale-at-jharuwarasi-godawari-lalitpur-4445,lalpurja,Lalitpur,4445,Property Details,Residential,North-West,Soil Stabilized,Yes,"Lalitpur, Godawari",20 Lakh Per Aana,Sale,4.25 Aana,13 Feet,F 27 Feet,2024 December 29,306,Godawari,13,6.6km,Godawari,Santaneswor Mandir,1.5km,13km,1.5km,7km,2.4km,500m,1.2km,15km,18km,850m
https://lalpurjanepal.com.np/properties/land-for-sale-naghdaha-lalitpur-4444,lalpurja,Lalitpur,4444,Property Details,Residential,East,Soil Stabilized,Yes,"Lalitpur, Naghdaha",33 Lakh Per Aana,Sale,5 Aana,13 Feet,F 36 Feet,2024 December 29,299,Lalitpur,24,6.7km,Naghdaha,Naghdaha,5.3km,13km,1.1km,6km,400m,600m,750m,15km,18km,1.2km
https://lalpurjanepal.com.np/properties/land-for-sale-imadol-4411,lalpurja,Lalitpur,4411,Property Details,Residential,South-East,Paved,Yes,"Lalitpur, Imadol",36 Lakh 50 Thousand Per Aana,Sale,11 Aana,13 Feet,F 78 | F 80 Feet,2024 December 27,383,Mahalaxmi,200m,4km,Imadol,Tempo Stand,250m,4km,50m,100m,100m,50m,100m,9km,12km,200m
https://lalpurjanepal.com.np/properties/land-for-sale-godawari-lalitpur-4387,lalpurja,Lalitpur,4387,Property Details,Residential,East,Soil Stabilized,Yes,"Lalitpur, Godawari",23 Lakh Per Aana,Sale,2.25 Ropani,13 Feet,F 68 Feet,2024 December 26,252,Godawari,3,8 km,Godawari,Hotel Godawari,Godawari Sunrise Healthcare - 3 km,14 km,500m,Siddhipur - 7 km,St. Xavier's School - 2 km,1 km,2 km,16 km,19 km,1 km
https://lalpurjanepal.com.np/properties/land-for-sale-godawari-lalitpur-4386,lalpurja,Lalitpur,4386,Property Details,Residential,North-East,Gravelled,Yes,"Lalitpur, Godawari",26 Lakh Per Aana,Sale,2.55 Ropani,13 Feet,F 50 Feet,2024 December 26,235,Godawari,3,8 km,Godawari,Hotel Godawari,Godawari Midcity Hospital - 3.5 km,14 km,500m,Siddhipur - 7 km,St. Xavier's School - 2.5 km,800 km,2 km,16 km,19 km,1 km
https://lalpurjanepal.com.np/properties/land-for-sale-at-sunakothi-4365,lalpurja,Lalitpur,4365,Property Details,Residential,North-West,Soil Stabilized,Yes,"Lalitpur, Sunakothi",35 Lakh Per Aana,Sale,3.5 Aana,20 Feet,F 31.2 Feet,2024 December 24,316,Lalitpur,150m,2km,Sunakothi,Magar Gaun,8.5km,10km,250m,8km,8.4km,150m,300m,13km,10km,150m
https://lalpurjanepal.com.np/properties/land-for-sale-lalitpur-dhapakhel-4357,lalpurja,Lalitpur,4357,Property Details,Residential,South-West,Blacktopped,Yes,"Lalitpur, Naghdaha",32 Lakh Per Aana,Sale,6 Aana,20 Feet,F 35 Feet,2024 December 24,247,Lalitpur,24,7.1km,Naghdaha,Aakhidaha,3.2km,14km,550m,7.4km,1.1km,300m,1.7km,16km,19km,1.7km
https://lalpurjanepal.com.np/properties/land-on-sale-near-bhaisepati-4335,lalpurja,Lalitpur,4335,Property Details,Residential,North-East,Paved,Yes,"Lalitpur, Bhaisepati",55 Lakh Per Aana,Sale,3.5 Aana,20 Feet,F - 26 Feet,2024 December 23,364,Lalitpur,25,1.5km,Bhaisepati,Navadurga Mandir,500m,10km,550m,Pulchowk - 700m,2.1km,150m,200m,12km,10km,750m
https://lalpurjanepal.com.np/properties/land-for-sale-lalitpur-dhapakhel-4332,lalpurja,Lalitpur,4332,Property Details,Residential,South-West,Gravelled,Yes,"Lalitpur, Naghdaha",32 Lakh Per Aana,Sale,4.9 Aana,16 Feet,F 40 Feet,2024 December 23,239,Lalitpur,24,6.3km,Naghdaha,Naghdaha,2.5km,13km,400m,7.1km,650m,100m,1.4km,15km,18km,1.4km
https://lalpurjanepal.com.np/properties/land-for-sale-mahalaxmi-lalitpur-4321,lalpurja,Lalitpur,4321,Property Details,Residential,East,Gravelled,Yes,"Lalitpur, Mahalaxmisthan",28 Lakh Per Aana,Sale,4.75 Aana,13 Feet,F 13 Feet,2024 December 22,352,Nagarjun,02,2km,Mahalaxmisthan,Budhathoki Party Palace,1km,6.3km,100m,3km,100m,10m,100m,8.2,9.9km,
https://lalpurjanepal.com.np/properties/land-for-sale-haruwarasi-santaneswor-mandir-godawari-4315,lalpurja,Lalitpur,4315,Property Details,Residential,West,Soil Stabilized,Yes,"Lalitpur, Jharuwarasi",16 Lakh Per Aana,Sale,3.5 Aana,13 Feet,F 13 Feet,2024 December 21,321,Godawari,13,7.4km,Jharuwarasi,Santaneswor Mandir,2.5 km,14km,700m,7.6km,1.3km,550m,2.2km,16km,19km,450m
https://lalpurjanepal.com.np/properties/land-for-sale-at-jharuwarasi-godawari-lalitpur-4313,lalpurja,Lalitpur,4313,Property Details,Residential,East,Soil Stabilized,Yes,"Lalitpur, Jharuwarasi",20 Lakh Per Aana,Sale,3.5 Aana,13 Feet,F 27 Feet,2024 December 21,264,Godawari,13,7.4km,Jharuwarasi,Purna's Museum Resort | Santaneshwor Mandir,1.8km,12km,1.6km,6km,800m,600m,1.7km,14km,18km,1km
https://lalpurjanepal.com.np/properties/land-for-sale-nagdaha-dhapkhel-lalitpur-4310,lalpurja,Lalitpur,4310,Property Details,Residential,North-West,Soil Stabilized,Yes,"Lalitpur, Naghdaha",26 Lakh Per Aana,Sale,5 Aana,13 Feet,F 13 Feeet,2024 December 21,205,Lalitpur,1.4km,6.4km,Naghdaha,Nagdaha,3km,13km,500m,7.1km,700m,600m,1.4km,15km,18km,1.4km
https://lalpurjanepal.com.np/properties/land-for-sale-nagdaha-dhapakhel-lalitpur-4309,lalpurja,Lalitpur,4309,Property Details,Residential,East,Soil Stabilized,Yes,"Lalitpur, Naghdaha",20 Lakh Per Aana,Sale,6 Aana,13 Feet,F 27 Feet,2024 December 21,374,Lalitpur,1.4km,6.4km,Naghdaha,Nagdaha,3.6km,13km,1.3km,6.6km,1.2km,1.2km,1.4km,15km,18km,1.4km
https://lalpurjanepal.com.np/properties/land-for-sale-dhapaheight-dhapakhel-lalitpur-4308,lalpurja,Lalitpur,4308,Property Details,Residential,North-East,Gravelled,Yes,"Lalitpur, Dhapakhel",45 Lakh Per Aana,Sale,6.35 Aana,11 Feet,F 13 Feet,2024 December 21,285,Lalitpur,23,2.5km,Dhapakhel,GEMS School | Sumeru Hospital,550m,9.2km,300m,2.4km,600m,400m,1.8km,11km,13km,350
https://lalpurjanepal.com.np/properties/land-for-sale-manbhawan-lalitpur-4279,lalpurja,Lalitpur,4279,Property Details,Residential,East,Blacktopped,Yes,"Lalitpur, Mahalaxmisthan",85 Lakh Per Aana,Sale,6 Aana,18 Feet,F 40 Feet,2024 December 20,358,lalitpur,12,10m,Mahalaxmisthan,Mahalaxmisthan Mandir,10m,5km,500m,100m,Rato Bangala School - 1km,10m,100m,10km,12km,10m
https://lalpurjanepal.com.np/properties/land-for-sale-lele-4250,lalpurja,Lalitpur,4250,Property Details,Commercial,South-West,Paved,Yes,"Lalitpur, Lele",10 Lakh Per Aana,Sale,9 Ropani,13 Feet,F 32 Feet,2024 December 20,725,Mahalaxmi,2km,4km,Lele,Saraswati Kunda,2km,14km,100m,8km,200m,100m,200m,20km,22km,2km
https://lalpurjanepal.com.np/properties/land-for-sale-imadol-4215,lalpurja,Lalitpur,4215,Property Details,Residential,East,Paved,Yes,"Lalitpur, Imadol",36 Lakh Per Aana,Sale,7 Aana,13 Feet,F 78 | F 80 Feet,2024 December 19,987,Mahalaxmi,200m,4km,Imadol,Sital Height,200m,4km,50m,100m,100m,100m,200m,9km,12km,200m
https://lalpurjanepal.com.np/properties/land-for-sale-shankhamul-lalitpur-4213,lalpurja,Lalitpur,4213,Property Details,Residential,East,Blacktopped,Yes,"Lalitpur, Jwagal",75 Lakh Per Aana,Sale,5.8 Aana,13 Feet,F 50 Feet,2024 December 19,364,lalitpur,10,2km,Jwagal,Chamunda Dev,1km,4km,500m,100km,Rato Bangala School - 1km,50m,50m,10km,13km,100m
https://lalpurjanepal.com.np/properties/land-for-sale-dhobighat-lalitpur-4212,lalpurja,Lalitpur,4212,Property Details,Residential,East,Blacktopped,Yes,"Lalitpur, Dhobighat",50 Lakh Per Aana,Sale,8 Aana,12 Feet,50*50,2024 December 19,327,Lalitpur,2,50m,Dhobighat,Lalupate Nursery,100m,5km,500m,500m,Rato Bangala School - 1km,10m,100m,12km,14km,100m
https://lalpurjanepal.com.np/properties/land-for-sale-imadol-4203,lalpurja,Lalitpur,4203,Property Details,Residential,East,Paved,Yes,"Lalitpur, Imadol",42 Lakh Per Aana,Sale,4 Aana,13 Feet,F 78 | F 80 Feet,2024 December 18,185,Mahalaxmi,200m,4km,Imadol,Imadol | Petrol Pump,200m,4km,50m,200m,100m,50m,100m,9km,12km,200m
https://lalpurjanepal.com.np/properties/land-for-sale-imadol-4200,lalpurja,Lalitpur,4200,Property Details,Residential,North,Paved,Yes,"Lalitpur, Imadol",45 Lakh Per Aana,Sale,3.5 Aana,13 Feet,F 78 | F 80 Feet,2024 December 18,263,Mahalaxmi,160m,4km,Imadol,Krishna Mandir,200m,4km,50m,200m,200m,60m,100m,9km,13km,160m
https://lalpurjanepal.com.np/properties/land-for-sale-jawalakhel-lalitpur-4144,lalpurja,Lalitpur,4144,Property Details,Commercial,East,Blacktopped,Yes,"Lalitpur, Jawalakhel",1 Crore 35 Lakh Per Aana,Sale,18 Aana,13 Feet,F 50 Feet,2024 December 16,568,Lalitpur,12,2km,Jawalakhel,Junction Cafe,10m,7km,500m,100m,10m,20m,1m,15km,17km,100m
https://lalpurjanepal.com.np/properties/land-for-sale-kantipur-colony-nakhipot-lalitpur-4097,lalpurja,Lalitpur,4097,Property Details,Residential,East,Gravelled,Yes,"Lalitpur, Nakhipot",45 Lakh Per Aana,Sale,4.65 Aana,13 Feet,F 35 Feet,2024 December 13,445,Lalitpur,1.7km,2.5km,Nakhipot,Kantipur Colony | Nakhipot,3km,9km,1.1km,2.3km,500m,500m,2.4km,11km,13km,1.7km
https://lalpurjanepal.com.np/properties/1-ropani-land-for-sell-godawari-4086,lalpurja,Lalitpur,4086,Property Details,Residential,North-East,Blacktopped,Yes,"Lalitpur, Godawari",29 Lakhs per aana,Sale,1 Ropani,16 Feet,Breadth - 56 Feet | Length - 80 Feet,2024 December 12,393,Suryabinayak,1.5 km,7.5km,Godawari,Magi Shree Bagaicha Resort,1km,14km,400m,6km,1km,300m,1.7km,15km,16km,1.5 km
https://lalpurjanepal.com.np/properties/land-for-sale-jharuwarasi-lalitpur-4084,lalpurja,Lalitpur,4084,Property Details,Residential,South-East,Gravelled,Yes,"Lalitpur, Jharuwarasi",20 Lakh Per Aana,Sale,1 Ropani,10 Feet,F 25 Feet,2024 December 12,272,Jharuwarasi,1km,5km,Jharuwarasi,Jharuwarasi,1km,18km,500m,4km,500m,200m,1km,19km,23km,1km
https://lalpurjanepal.com.np/properties/land-for-sale-thasikhel-lalitpur-4082,lalpurja,Lalitpur,4082,Property Details,Residential,East,Blacktopped,Yes,"Lalitpur, Thasikhel",65 Lakh Per Aana,Sale,4 Aana,13 Feet,Front - 32 Feet,2024 December 12,550,Lalitpur,14,100m,Thasikhel,Landmark School,100m,6km,500m,200m,1m,10m,1km,15km,17km,100m
https://lalpurjanepal.com.np/properties/land-for-sale-thapagaun-sunakothi-lalitpur-4055,lalpurja,Lalitpur,4055,Property Details,Residential,South,Paved,Yes,"Lalitpur, Sunakothi",40 Lakh Per Aana,Sale,6 Aana,16 Feet,Front - 35 Feet,2024 December 11,570,Lalitpur,27,3.5km,Sunakothi,Valley Homes Sunakothi | Sunakothi Chautara 27,4.4km,10km,600m,3.7km,800m,450m,2.6km,12km,15km,500m
https://lalpurjanepal.com.np/properties/land-for-sale-bhaisepati-4035,lalpurja,Lalitpur,4035,Property Details,Semi-commercial,East,Gravelled,Yes,"Lalitpur, Bhaisepati",35 Lakh Per Aana,Sale,64 Aana,13 Feet,30F,2024 December 10,423,Lalitpur,3km,4km,Bhaisepati,Magar Gau,600m,9km,300m,5km,400m,100m,1km,9km,6km,3km
https://lalpurjanepal.com.np/properties/land-for-sale-bhaisepati-4024,lalpurja,Lalitpur,4024,Property Details,Residential,East,Blacktopped,Yes,"Lalitpur, Bhaisepati",53 Lakh Per Aana,Sale,8 Aana,13 Feet,Front 45.5ft Back 38.10ft Right 66ft Left 86.8ft,2024 December 9,713,Lalitpur,5,4km,Bhaisepati,Vinayak Coloney 100m,Mediciti 100 m,10km,nutricare pharmacy 100m,Pulchowk - 700m,highland school 50 m,Bhaisepati 150m,3.6 km,6.2km,5.5 km,500m
https://lalpurjanepal.com.np/properties/land-for-sale-nakhipot-lalitpur-4023,lalpurja,Lalitpur,4023,Property Details,Residential,South-West,Blacktopped,Yes,"Lalitpur, Nakhipot",45 Lakh Per Aana,Sale,5 Aana,20 Feet,32'4'' X 47',2024 December 9,466,Lalitpur,14,3 km,Nakhipot,Gaganeshwor Mahadev Mandir,Singapore Gorkha Polyclinic - 2 km,10 km,500m,3 km,Ullens School - 2 km,1 km,2 km,12 km,15 km,2 km
https://lalpurjanepal.com.np/properties/land-for-sale-chapagaun-lalitpur-3988,lalpurja,Lalitpur,3988,Property Details,Residential,North-West,Gravelled,Yes,"Lalitpur, Chapagaun",35 Lakh Per Ropani,Sale,16 Ropani,12 Feet,F 78 | F 80 Feet,2024 December 6,781,Mahalaxmi,04,4km,Chapagaun,Ghusel,200m,4km,100m,500m,100m,100m,200m,9km,12km,
https://lalpurjanepal.com.np/properties/land-for-sale-bhaisepati-3981,lalpurja,Lalitpur,3981,Property Details,Residential,East,Paved,Yes,"Lalitpur, Bhaisepati",38 Lakh Per Aana,Sale,3.5 Aana,16 Feet,F 68 Feet,2024 December 6,437,Lalitpur,1km,4km,Bhaisepati,Santimarg,500m,8km,200m,4km,300m,400m,600m,9km,6km,1km
https://lalpurjanepal.com.np/properties/land-for-sale-thecho-durikhel-3977,lalpurja,Lalitpur,3977,Property Details,Residential,South-East,Gravelled,Yes,"Lalitpur, Thecho",22 Lakh Per Aana,Sale,15 Aana,13 Feet,F 50 Feet,2024 December 6,276,Lalitpur,500m,5.5km,Thecho,Thecho | Saraswoti School,800m,13km,500m,6km,650m,550m,800m,16km,19km,500m
https://lalpurjanepal.com.np/properties/house-for-sale-thasikhel-kusunti-height-3976,lalpurja,Lalitpur,3976,Property Details,Residential,West,Paved,Yes,"Lalitpur, Kusunti",55 Lakh Per Aana,Sale,3.69 Aana,13 Feet,F 41 Feet,2024 December 5,396,Lalitpur,900m,2.5km,Kusunti,Pancheshwor Shiva Mandir,1.8km,8.1km,400m,1.5km,450m,500m,4.3km,10km,13km,900m
https://lalpurjanepal.com.np/properties/land-for-sale-at-kusunti-pancheswor-shiva-templethasikhellalitpur-3958,lalpurja,Lalitpur,3958,Property Details,Residential,South,Blacktopped,Yes,"Lalitpur, Kusunti",65 lakh Per Aana,Sale,4.74 Aana,20 Feet,F 20 Feet,2024 December 4,361,Lalitpur Metropolitan City,13,500m,Kusunti,Pancheswor Mandir | Shiva Mandir,1.7km,8.1km,400m,1.4km,400m,500m,4.2km,10km,13km,850m
https://lalpurjanepal.com.np/properties/land-for-sale-sunakothi-3946,lalpurja,Lalitpur,3946,Property Details,Residential,East,Paved,Yes,"Lalitpur, Sunakothi",65 Lakh Per Aana,Sale,6 Aana,26 Feet,Front - 26 Feet,2024 December 4,195,Mahalaxmi,200m,4km,Sunakothi,Sunakothi Highway,100m,5km,50m,150m,100m,50m,200m,10km,13km,200m
https://lalpurjanepal.com.np/properties/land-for-sale-satdobato-3943,lalpurja,Lalitpur,3943,Property Details,Residential,East,Paved,Yes,"Lalitpur, Satdobato",73 Lakh Per Aana,Sale,6 Aana,26 Feet,Front - 26 Feet,2024 December 4,301,Mahalaxmi,400m,200m,Satdobato,Satdobato | Bhatbhateni,200m,6km,20m,50m,100m,40m,100m,9km,12km,400m
https://lalpurjanepal.com.np/properties/land-for-sale-imadol-3920,lalpurja,Lalitpur,3920,Property Details,Residential,South-East,Paved,Yes,"Lalitpur, Imadol",50 Lakh Per Aana,Sale,8 Aana,13 Feet,F 78 | F 80 Feet,2024 December 4,322,Mahalaxmi,100m,850m,Imadol,Ratamakai Chowk,100m,4km,50m,300m,100m,50m,200m,9km,12km,100m
https://lalpurjanepal.com.np/properties/land-for-sale-lubhu-3918,lalpurja,Lalitpur,3918,Property Details,Residential,East,Paved,Yes,"Lalitpur, Lubhu",32 Lakh Per Aana,Sale,6 Aana,20 Feet,F 32 Feet,2024 December 4,367,Mahalaxmi,300m,6km,Lubhu,Mahalaxmi Campus,400m,5km,50m,400m,200m,50m,100m,10km,13km,300m
https://lalpurjanepal.com.np/properties/land-for-sale-bhaisepsti-3773,lalpurja,Lalitpur,3773,Property Details,Residential,South,Paved,Yes,"Lalitpur, Bhaisepati",75 Lakh Per Aana,Sale,14 Aana,13 Feet,F 68 Feet,2024 November 26,252,Bhaisepati,18,4km,Bhaisepati,Nepal Electricity Authority Office,500m,8km,300m,5km,400m,300m,600m,6km,7km,400m
https://lalpurjanepal.com.np/properties/land-for-sale-bhaisepati-3772,lalpurja,Lalitpur,3772,Property Details,Semi-commercial,South,Blacktopped,No,"Lalitpur, Bhaisepati",40 Lakh Per Aana,Sale,15 Aana,13 Feet,13F,2024 November 26,554,Lalitpur,600m,4km,Bhaisepati,Mantri Quarter,500m,8km,400m,3km,400m,200m,1km,5km,4km,600m
https://lalpurjanepal.com.np/properties/land-for-sale-hamsikhel-lalitpur-3765,lalpurja,Lalitpur,3765,Property Details,Residential,West,Blacktopped,Yes,"Lalitpur, Jhamsikhel",1 Crore 65 Lakh Per Aana,Sale,24 Aana,20 Feet,F 70 Feet,2024 November 25,913,Jhamsikhel,02,2km,Jhamsikhel,Dhamkal Chowk,100m,5km,500m,Pulchowk - 700m,Rato Bangala School - 1km,100m,100m,10km,14km,200m
https://lalpurjanepal.com.np/properties/land-for-sale-at-sanepa-lalitpur-3764,lalpurja,Lalitpur,3764,Property Details,Residential,East,Blacktopped,Yes,"Lalitpur, Sanepa",1 Crore 35 Lakh Per Aana,Sale,18 Aana,20 Feet,50,2024 November 25,822,Jhamsikhel,02,2km,Sanepa,Classic Venue,100m,7km,500m,Pulchowk - 700m,100m,10m,100m,10km,12km,500km
https://lalpurjanepal.com.np/properties/land-for-sale-at-jhamsikhel-lalitpur-3762,lalpurja,Lalitpur,3762,Property Details,Semi-commercial,North,Blacktopped,Yes,"Lalitpur, Jhamsikhel",1 Crore 30 Lakh Per Aana,Sale,15 Aana,20 Feet,60,2024 November 25,638,Jhamsikhel,01,2km,Jhamsikhel,Arun Thapa Chowk,1km,5km,500m,Pulchowk - 700m,Rato Bangala School - 1km,200m,1km,7km,10km,
https://lalpurjanepal.com.np/properties/land-for-sale-bhaisepsti-3733,lalpurja,Lalitpur,3733,Property Details,Residential,West,Paved,Yes,"Lalitpur, Bhaisepati",52 Lakh Per Aana,Sale,5 Aana,16 Feet,F 68 Feet,2024 November 24,515,Lalitpur,700m,5km,Bhaisepati,Gokhul Awas,500m,8km,400m,3km,400m,200m,400m,10km,6km,700m
https://lalpurjanepal.com.np/properties/land-for-sale-godawari-taukhel-3700,lalpurja,Lalitpur,3700,Property Details,Residential,East,Paved,Yes,"Lalitpur, Godawari",28 Lakh Per Aana,Sale,1 Ropani,13 Feet,F 78 | F 80 Feet,2024 November 22,464,Mahalaxmi,400m,300m,Godawari,Water Supply,200m,9km,50m,2km,300m,50m,100m,16km,19km,400m
https://lalpurjanepal.com.np/properties/land-for-sale-Imadol-3583,lalpurja,Lalitpur,3583,Property Details,Residential,South-West,Paved,Yes,"Lalitpur, Imadol",45 Lakhs per Aana,Sale,4 Aana,13 Feet,F 78 | F 80 Feet,2024 November 18,435,Mahalaxmi,05,4km,Imadol,Ratamakai Chowk,KIST Hospital,4km,100m,500m,100m,100m,200m,9km,12km,
https://lalpurjanepal.com.np/properties/land-for-sale-imadol-ochu-height-3354,lalpurja,Lalitpur,3354,Property Details,Residential,South-East,Paved,Yes,"Lalitpur, Imadol",41 Lakh Per Aana,Sale,4.5 Aana,13 Feet,F 78 | F 80 Feet,2024 November 6,464,Mahalaxmi,200m,4km,Imadol,Krishna Mandir,300m,4km,100m,400m,200m,50m,300m,9km,12km,200m
https://lalpurjanepal.com.np/properties/land-for-sale-lubhu-3308,lalpurja,Lalitpur,3308,Property Details,Residential,West,Paved,Yes,"Lalitpur, Lubhu",25 Lakh Per Aana,Sale,3.1 Aana,13 Feet,F 78 | F 80 Feet,2024 October 30,544,Mahalaxmi,400m,4km,Lubhu,Mahalaxmi Temple,500m,5km,100m,400m,300m,40m,300m,10km,13km,400m
https://lalpurjanepal.com.np/properties/land-for-sale-harishidhi-3175,lalpurja,Lalitpur,3175,Property Details,Residential,North-East,Paved,Yes,"Lalitpur, Harisiddhi",65 Lakh Per Aana,Sale,7 Ropani,16 Feet,F 78 | F 80 Feet,2024 October 21,399,Mahalaxmi,500m,4km,Harisiddhi,Pani Tanki,300m,6km,100m,1km,300m,300m,300m,10km,13km,500m
https://lalpurjanepal.com.np/properties/land-for-sale-3083,lalpurja,Lalitpur,3083,Property Details,Residential,South,Gravelled,Yes,"Lalitpur, Sanepa",65 Lakh Per Aana,Sale,7.5 Aana,13 Feet,F 68 Feet,2024 October 6,776,lalitpur,09,2km,Sanepa,Sanepa | Dalle Restaurant,Alka Hospital - 700m,8km,500m,Pulchowk - 700m,Rato Bangala School - 1km,200m,1km,7km,10km,
https://lalpurjanepal.com.np/properties/land-for-sale-3081,lalpurja,Lalitpur,3081,Property Details,Residential,North,Soil Stabilized,Yes,"Lalitpur, Sanepa",85 lakh Per Aana,Sale,5.21 Aana,10 Feet,F 68 Feet,2024 October 6,403,Lalitpur,03,2km,Sanepa,Sanepa Height | Kharibot Chowk,Alka Hospital - 700m,8km,500m,Pulchowk - 700m,Rato Bangala School - 1km,200m,1km,7km,10km,
https://lalpurjanepal.com.np/properties/land-sale-sitapakha-imadol-3066,lalpurja,Lalitpur,3066,Property Details,Residential,East,Paved,Yes,"Lalitpur, Imadol",38 Lakh Per Aana,Sale,11 Aana,13 Feet,,2024 October 4,251,,600m,,Imadol,Sitapakha,300m,4km,100m,600m,200m,100m,400m,9km,12km,600m
https://lalpurjanepal.com.np/properties/land-for-sale-at-sitapakha-2835,lalpurja,Lalitpur,2835,Property Details,Residential,West,Paved,Yes,"Lalitpur, Imadol",42 lakh per Aana,Sale,6 Aana,13 Feet,F 78 | F 80 Feet,2024 September 17,450,Mahalaxmi,400m,4km,Imadol,LA school,200m,5km,50m,500m,200m,80m,300m,10km,13km,400m
https://lalpurjanepal.com.np/properties/land-for-sale-at-lubhu-2765,lalpurja,Lalitpur,2765,Property Details,Residential,Save Property,Paved,Yes,"Lalitpur, Lubhu",27 lakh per Aana,Sale,3.5 Aana,13 Feet,F 78 | F 80 Feet,2024 September 6,430,Mahalaxmi,400m,4km,Lubhu,Lubhu,200m,5km,100m,400m,300m,100m,500m,10km,13km,400m
https://lalpurjanepal.com.np/properties/land-for-sale-at-imadol-krishna-mandir-2764,lalpurja,Lalitpur,2764,Property Details,Residential,Save Property,Paved,Yes,"Lalitpur, Imadol",49 Lakh per Aana,Sale,5.5 Aana,20 Feet,F 78 | F 80 Feet,2024 September 6,439,Mahalaxmi,400m,4km,Imadol,Krishna Mandir,200m,4km,50m,200m,300m,80m,300m,8km,11km,400m
https://lalpurjanepal.com.np/properties/land-for-sale-at-imadol-sita-pakha-2763,lalpurja,Lalitpur,2763,Property Details,Residential,West,Gravelled,Yes,"Lalitpur, Imadol",2 Crore 52 Lakh,Sale,6 Aana,13 Feet,F 78 | F 80 Feet,2024 September 6,346,Mahalaxmi,500m,4km,Imadol,Sita Pakha,400m,4km,100m,400m,300m,100m,300m,9km,12km,500m
https://lalpurjanepal.com.np/properties/land-for-sale-at-dhapakhel-2762,lalpurja,Lalitpur,2762,Property Details,Residential,South,Gravelled,Yes,"Lalitpur, Dhapakhel",1 Crore 55 Lakh,Sale,3.3 Aana,13 Feet,F 78 | F 80 Feet,2024 September 6,329,Mahalaxmi,300m,4km,Dhapakhel,Big Mart,400m,8km,100m,600m,200m,100m,300m,13km,16km,300m
https://lalpurjanepal.com.np/properties/land-for-sale-at-lalitpur-2652,lalpurja,Lalitpur,2652,Property Details,Residential,North-East,Blacktopped,Yes,"Lalitpur, Harisiddhi",55 Lakh Per Aana,Sale,6 Aana,22 Feet,F 78 | F 80 Feet,2024 August 27,284,Mahalaxmi,04,4km,Harisiddhi,Imadol | Krishna Mandir,400m,8km,200m,500m,200m,200m,300m,9.6km,13.1km,
https://lalpurjanepal.com.np/properties/east-north-facing-land-purchasable-at-harisiddhi-lalitpur-2642,lalpurja,Lalitpur,2642,Property Details,Residential,North-East,Blacktopped,Yes,"Lalitpur, Harisiddhi",55 Lakh Per Aana,Sale,6 Aana,22 Feet,F 78 | F 80 Feet,2024 August 27,193,Mahalaxmi,2 kms,4km,Harisiddhi,"Near By Godawori, Harisiddhi Temple",500/600 m,9 kms,100 m,5 kms,500 m,100 m,1000 m,10 kms,12 kms,2 kms
https://lalpurjanepal.com.np/properties/land-for-sale-at-bhaisepati-2418,lalpurja,Lalitpur,2418,Property Details,Residential,North-West,Blacktopped,Yes,"Lalitpur, Bhaisepati",65 Lakh Per Anna,Sale,13 Aana,20 Feet,F 35 Feet,2024 August 7,333,Kathmandu,14,500m,Bhaisepati,Mediciti Hospital,1km,8km,500m,5km,100m,200m,1.7km,8km,7km,
