district,property_type,property_face,road_type,ward_no,price_per_aana,land_size_aana,road_width_feet,facing_road_width,hospital_m,airport_m,pharmacy_m,bhatbhateni_m,school_m,public_transport_m,police_station_m,ring_road_m,ring_road_proximity,comm_road_premium,is_corner_plot,log_land,neighborhood_encoded,municipality_encoded,urban_centrality,amenity_access_score,plot_value_score,commercial_zone_score,neighborhood_x_district,municipality_x_ward,road_access_quality
1,1,6,0,1,4800000.0,4.78,22.0,35.0,4000.0,9000.0,500.0,7000.0,2000.0,600.0,500.0,3500.0,0.1225369473015127,0.0,1,1.7544036826842861,15.275640507079281,15.259942022423187,0.05791764671463705,0.5692631909616781,5.500922599461378,22.0,15.275640507079281,15.259942022423187,6.71901315438526
1,1,3,0,31,9000000.0,10.5,8.0,55.0,300.0,1000.0,200.0,1000.0,200.0,300.0,400.0,1000.0,0.1447438839476537,0.0,1,2.4423470353692043,15.917975894570338,15.712229222625739,0.07237194197382685,0.7275633775478739,5.366384932497469,8.0,15.917975894570338,487.0791059013979,6.22257626807137
1,1,5,0,12,6500000.0,6.0,14.0,28.0,1000.0,7000.0,300.0,4000.0,500.0,500.0,50.0,4000.0,0.1205647308583029,0.0,1,1.9459101490553132,15.24117505591717,15.259942022423187,0.05831547169951634,0.6416828604012871,5.269622370476073,14.0,15.24117505591717,183.11930426907824,6.075346031088684
1,1,3,1,13,3500000.0,14.0,12.0,33.0,300.0,8000.0,200.0,600.0,200.0,500.0,300.0,2500.0,0.127804576686216,0.0,1,2.70805020110221,15.24117505591717,15.259942022423187,0.059482144605113724,0.7132028291333707,6.946011623290699,12.0,15.24117505591717,198.37924629150143,6.091309882077699
1,1,1,1,13,3000000.0,8.0,13.0,35.0,4000.0,8000.0,400.0,600.0,400.0,500.0,300.0,2500.0,0.127804576686216,0.0,0,2.1972245773362196,15.24117505591717,15.259942022423187,0.059482144605113724,0.6150933544385362,5.798601625629939,13.0,15.24117505591717,198.37924629150143,6.222576268071368
1,1,5,1,13,3500000.0,8.0,16.0,36.0,500.0,7000.0,300.0,400.0,300.0,400.0,200.0,400.0,0.1668345737835949,0.0,1,2.1972245773362196,15.24117505591717,15.259942022423187,0.06735018255611736,0.6781340986517315,6.225205992397257,16.0,15.24117505591717,198.37924629150143,6.444131256700441
1,1,4,1,11,1000000.0,10.0,15.0,26.0,4000.0,8000.0,400.0,6000.0,400.0,500.0,300.0,3000.0,0.1248953869145088,0.0,0,2.3978952727983707,15.24117505591717,15.259942022423187,0.0588442195298682,0.6150933544385362,6.648377390472846,15.0,15.24117505591717,167.85936224665505,6.068425588244111
1,1,7,1,6,6600000.0,4.25,13.0,28.0,1000.0,6000.0,200.0,2500.0,500.0,250.0,800.0,2000.0,0.1315546732015944,0.0,0,1.6582280766035324,15.320077834930247,15.259942022423187,0.061345614575167004,0.6751456626395407,4.376158959734364,13.0,15.320077834930247,91.55965213453912,6.0063531596017325
1,1,7,0,4,3000000.0,3.25,13.0,28.0,1000.0,13000.0,500.0,6000.0,1000.0,500.0,500.0,6000.0,0.1149467381513831,0.0,0,1.4469189829363254,15.154206420354,15.079593478302563,0.05502831412207908,0.6112067199213942,3.8185021472775644,13.0,15.154206420354,60.31837391321025,6.0063531596017325
1,1,4,0,3,6500000.0,3.5,13.0,29.0,150.0,6000.0,50.0,5000.0,500.0,150.0,1700.0,8000.0,0.1112678527400893,0.0,0,1.5040773967762742,15.719212048981774,15.712229222625739,0.05653869046721974,0.8138166282420922,3.9693464782710635,13.0,15.719212048981774,47.13668766787722,6.040254711277414
1,1,0,0,32,8000000.0,3.0,13.0,30.0,400.0,1000.0,200.0,500.0,200.0,300.0,400.0,1000.0,0.1447438839476537,0.0,0,1.3862943611198906,15.773147585551877,15.712229222625739,0.07237194197382685,0.7191779269039222,3.658510294717749,13.0,15.773147585551877,502.79133512402365,6.073044534100404
1,1,3,1,2,3500000.0,4.0,16.0,33.0,300.0,7000.0,400.0,500.0,300.0,400.0,300.0,500.0,0.1608594760130434,0.0,1,1.6094379124341003,15.016643538474188,15.259942022423187,0.06635517611170706,0.6841091964222832,4.5598809699382725,16.0,15.016643538474188,30.519884044846375,6.359573868672378
1,0,7,0,2,7000000.0,6.0,16.0,35.0,500.0,8000.0,200.0,6000.0,300.0,300.0,400.0,500.0,0.1608594760130434,16.0,0,1.9459101490553132,15.348952734973478,15.259942022423187,0.06577247706386856,0.6998611892145269,5.513178600637934,0.0,15.348952734973478,30.519884044846375,6.416732282512326
1,1,6,1,10,6500000.0,7.5,16.0,34.0,300.0,7000.0,200.0,300.0,200.0,250.0,200.0,300.0,0.1752200244275466,0.0,1,2.1400661634962708,15.589798196981171,15.259942022423187,0.06867698608928641,0.7333239914527806,6.063264011580826,16.0,15.589798196981171,152.59942022423186,6.38856140554563
1,0,1,0,3,4500000.0,3.85,36.0,35.0,2000.0,9000.0,500.0,2000.0,300.0,50.0,1000.0,5000.0,0.1174068144882187,36.0,0,1.5789787049493917,15.21427840680589,15.22043658538603,0.05674568877300212,0.7219689517862267,5.701562489385538,0.0,15.21427840680589,45.66130975615809,7.194436851100335
1,0,0,0,4,9500000.0,11.0,24.0,55.0,1000.0,3000.0,500.0,1000.0,100.0,100.0,1700.0,4000.0,0.1205647308583029,24.0,0,2.4849066497880004,15.889593131183705,15.712229222625739,0.06134592798789596,0.7389614906317605,7.998605942056827,0.0,15.889593131183705,62.848916890502956,7.244227515603351
