district,road_type,land_size_aana,price_per_aana,is_large_plot,road_width_feet,is_wide_road,facing,source,log_land,neighborhood_encoded,road_quality_score,neighborhood_x_district,plot_size_category,location_tier,large_plot_x_neighborhood
1,1,4.0,3200000.0,0,13.0,0,7,0,1.6094379124341005,14.904476029399897,1.6556229318461035,14.904476029399897,1,1,0.0
1,0,3.0,3200000.0,0,13.0,0,7,0,1.3862943611198906,14.904476029399897,1.0556229318461035,14.904476029399897,1,1,0.0
1,1,4.0,3200000.0,0,13.0,0,7,0,1.6094379124341005,14.904476029399897,1.6556229318461035,14.904476029399897,1,1,0.0
1,1,4.0,3200000.0,0,13.0,0,7,0,1.6094379124341005,14.904476029399897,1.6556229318461035,14.904476029399897,1,1,0.0
1,0,12.5,11000000.0,0,13.0,0,7,0,2.602689685444384,16.085952361166314,1.0556229318461035,16.085952361166314,3,5,0.0
1,0,5.0,7500000.0,0,13.0,0,7,0,1.791759469228055,15.797351059185896,1.0556229318461035,15.797351059185896,2,5,0.0
1,0,14.0,5500000.0,0,13.0,0,7,0,2.70805020110221,15.601902046930263,1.0556229318461035,15.601902046930263,3,4,0.0
1,0,2.0,3000000.0,0,13.0,0,7,0,1.0986122886681098,14.69308836262841,1.0556229318461035,14.69308836262841,1,1,0.0
1,0,17.0,7800000.0,0,13.0,0,7,0,2.8903717578961645,16.030330694352998,1.0556229318461035,16.030330694352998,3,5,0.0
1,0,26.0,8000000.0,0,13.0,0,7,0,3.295836866004329,16.130140661852344,1.0556229318461035,16.130140661852344,4,5,0.0
2,3,8.0,4000000.0,0,13.0,0,7,0,2.19722457733622,15.371640665662255,2.8556229318461033,30.74328133132451,2,4,0.0
1,3,29.0,2200000.0,0,13.0,0,7,0,3.4011973816621555,14.871275810783608,2.8556229318461033,14.871275810783608,4,1,0.0
2,3,4.0,3000000.0,0,13.0,0,7,0,1.6094379124341005,14.871275810783608,2.8556229318461033,29.742551621567216,1,1,0.0
2,0,8.0,4000000.0,0,13.0,0,7,0,2.19722457733622,15.0250171273111,1.0556229318461035,30.0500342546222,2,2,0.0
0,0,5.0,5000000.0,0,13.0,0,7,0,1.791759469228055,15.10090100702922,1.0556229318461035,0.0,2,2,0.0
1,0,7.0,3000000.0,0,13.0,0,7,0,2.079441541679836,14.871275810783608,1.0556229318461035,14.871275810783608,2,1,0.0
1,0,3.0,3500000.0,0,13.0,0,7,0,1.3862943611198906,15.155829691905453,1.0556229318461035,15.155829691905453,1,2,0.0
2,0,10.0,10900000.0,0,13.0,0,7,0,2.3978952727983707,15.28523681593225,1.0556229318461035,30.5704736318645,2,3,0.0
0,0,6.0,2600000.0,0,13.0,0,7,0,1.9459101490553128,14.871275810783608,1.0556229318461035,0.0,2,1,0.0
2,3,3.0,900000.0,0,13.0,0,7,0,1.3862943611198906,14.758549290585975,2.8556229318461033,29.51709858117195,1,1,0.0
1,0,25.0,1750000.0,0,13.0,0,7,0,3.258096538021482,14.2161341470231,1.0556229318461035,14.2161341470231,4,1,0.0
2,0,3.0,4000000.0,0,13.0,0,7,0,1.3862943611198906,15.51168837132831,1.0556229318461035,31.02337674265662,1,4,0.0
1,1,3.0,2600000.0,0,13.0,0,7,0,1.3862943611198906,14.904476029399897,1.6556229318461035,14.904476029399897,1,1,0.0
1,0,8.5,12000000.0,0,13.0,0,7,0,2.2512917986064958,15.87869815835439,1.0556229318461035,15.87869815835439,2,5,0.0
1,0,3.0,3000000.0,0,13.0,0,7,0,1.3862943611198906,14.98701955746982,1.0556229318461035,14.98701955746982,1,2,0.0
2,2,4.0,1200000.0,0,13.0,0,7,0,1.6094379124341005,14.437225574395764,2.255622931846103,28.87445114879153,1,1,0.0
0,2,4.0,4200000.0,0,13.0,0,7,0,1.6094379124341005,15.230403246494165,2.255622931846103,0.0,1,2,0.0
0,2,3.0,3200000.0,0,13.0,0,7,0,1.3862943611198906,14.871275810783608,2.255622931846103,0.0,1,1,0.0
2,3,4.0,5500000.0,0,13.0,0,7,0,1.6094379124341005,15.189064774821553,2.8556229318461033,30.378129549643106,1,2,0.0
2,3,3.0,15500000.0,0,13.0,0,7,0,1.3862943611198906,16.34044893073437,2.8556229318461033,32.68089786146874,1,5,0.0
2,3,9.0,4500000.0,0,13.0,0,7,0,2.302585092994046,15.797351059185896,2.8556229318461033,31.594702118371792,2,5,0.0
1,2,4.0,3500000.0,0,13.0,0,7,0,1.6094379124341005,15.28609246171445,2.255622931846103,15.28609246171445,1,3,0.0
1,0,16.0,2500000.0,0,13.0,0,7,0,2.833213344056216,14.854775753972746,1.0556229318461035,14.854775753972746,3,1,0.0
1,0,4.0,4500000.0,0,13.0,0,7,0,1.6094379124341005,15.266854393479475,1.0556229318461035,15.266854393479475,1,3,0.0
2,3,40.0,6000000.0,0,13.0,0,7,0,3.713572066704308,14.979781014302722,2.8556229318461033,29.959562028605443,4,2,0.0
1,3,5.0,4500000.0,0,13.0,0,7,0,1.791759469228055,15.371640665662255,2.8556229318461033,15.371640665662255,2,4,0.0
1,0,15.0,3250000.0,0,13.0,0,7,0,2.772588722239781,15.42422495288006,1.0556229318461035,15.42422495288006,3,4,0.0
2,0,5.0,4000000.0,0,13.0,0,7,0,1.791759469228055,15.232626904518993,1.0556229318461035,30.465253809037986,2,2,0.0
2,0,5.0,4500000.0,0,13.0,0,7,0,1.791759469228055,15.232626904518993,1.0556229318461035,30.465253809037986,2,2,0.0
2,0,8.0,4000000.0,0,13.0,0,7,0,2.19722457733622,15.371640665662255,1.0556229318461035,30.74328133132451,2,4,0.0
2,0,6.0,4000000.0,0,13.0,0,7,0,1.9459101490553128,15.332505342187606,1.0556229318461035,30.66501068437521,2,3,0.0
1,0,2.5,5500000.0,0,13.0,0,7,0,1.252762968495368,15.371640665662255,1.0556229318461035,15.371640665662255,1,4,0.0
1,0,6.0,3500000.0,0,13.0,0,7,0,1.9459101490553128,14.97041197880882,1.0556229318461035,14.97041197880882,2,2,0.0
1,2,11.0,7000000.0,0,13.0,0,7,0,2.4849066497880004,15.169167886528076,2.255622931846103,15.169167886528076,3,2,0.0
1,1,15.0,2800000.0,0,13.0,0,7,0,2.772588722239781,15.169167886528076,1.6556229318461035,15.169167886528076,3,2,0.0
1,1,6.0,6200000.0,0,13.0,0,7,0,1.9459101490553128,15.798959914907364,1.6556229318461035,15.798959914907364,2,5,0.0
2,2,16.0,6000000.0,0,13.0,0,7,0,2.833213344056216,15.49449325266486,2.255622931846103,30.98898650532972,3,4,0.0
2,3,4.5,4000000.0,0,13.0,0,7,0,1.7047480922384253,15.49449325266486,2.8556229318461033,30.98898650532972,2,4,0.0
1,0,7.0,7000000.0,0,13.0,0,7,0,2.079441541679836,15.95372771332136,1.0556229318461035,15.95372771332136,2,5,0.0
1,1,4.0,3700000.0,0,13.0,0,7,0,1.6094379124341005,14.904476029399897,1.6556229318461035,14.904476029399897,1,1,0.0
1,3,5.0,3000000.0,0,13.0,0,7,0,1.791759469228055,14.904476029399897,2.8556229318461033,14.904476029399897,2,1,0.0
2,3,7.304601899196494,7400000.0,0,13.0,0,7,0,2.116809806840658,15.83966785621086,2.8556229318461033,31.67933571242172,2,5,0.0
2,0,11.0,3200000.0,0,13.0,0,7,0,2.4849066497880004,14.871275810783608,1.0556229318461035,29.742551621567216,3,1,0.0
1,0,8.0,4000000.0,0,13.0,0,7,0,2.19722457733622,15.313029409818094,1.0556229318461035,15.313029409818094,2,3,0.0
1,0,22.0,7000000.0,0,13.0,0,7,0,3.1354942159291497,15.797351059185896,1.0556229318461035,15.797351059185896,4,5,0.0
1,0,4.0,3500000.0,0,13.0,0,7,0,1.6094379124341005,14.904476029399897,1.0556229318461035,14.904476029399897,1,1,0.0
2,1,4.0,4500000.0,0,13.0,0,7,0,1.6094379124341005,15.49080667124281,1.6556229318461035,30.98161334248562,1,4,0.0
2,0,5.75,4500000.0,0,13.0,0,7,0,1.9095425048844383,15.289607009818557,1.0556229318461035,30.579214019637114,2,3,0.0
2,1,3.5,8200000.0,0,13.0,0,7,0,1.5040773967762742,14.437225574395764,1.6556229318461035,28.87445114879153,1,1,0.0
1,0,2.75,3050000.0,0,13.0,0,7,0,1.3217558399823195,14.970235115388723,1.0556229318461035,14.970235115388723,1,2,0.0
1,3,4.0,3050000.0,0,13.0,0,7,0,1.6094379124341005,14.970235115388723,2.8556229318461033,14.970235115388723,1,2,0.0
2,2,4.0,1650000.0,0,13.0,0,7,0,1.6094379124341005,14.63609537181964,2.255622931846103,29.27219074363928,1,1,0.0
1,0,20.0,8000000.0,0,13.0,0,7,0,3.044522437723423,16.01227768895657,1.0556229318461035,16.01227768895657,3,5,0.0
1,3,10.255661066471877,5500000.0,0,13.0,0,7,0,2.4208712079934043,15.169167886528076,2.8556229318461033,15.169167886528076,3,2,0.0
2,3,8.0,5000000.0,0,13.0,0,7,0,2.19722457733622,15.49449325266486,2.8556229318461033,30.98898650532972,2,4,0.0
2,3,6.0,3000000.0,0,13.0,0,7,0,1.9459101490553128,15.155829691905453,2.8556229318461033,30.311659383810905,2,2,0.0
0,3,3.0,2900000.0,0,13.0,0,7,0,1.3862943611198906,14.921910338234976,2.8556229318461033,0.0,1,2,0.0
2,2,4.0,4700000.0,0,13.0,0,7,0,1.6094379124341005,15.324889802416322,2.255622931846103,30.649779604832645,1,3,0.0
1,3,4.0,6500000.0,0,13.0,0,7,0,1.6094379124341005,15.965672589105742,2.8556229318461033,15.965672589105742,1,5,0.0
1,3,16.0,8500000.0,0,13.0,0,7,0,2.833213344056216,15.965672589105742,2.8556229318461033,15.965672589105742,3,5,0.0
2,0,4.0,3250000.0,0,13.0,0,7,0,1.6094379124341005,15.324889802416322,1.0556229318461035,30.649779604832645,1,3,0.0
2,3,5.0,3300000.0,0,13.0,0,7,0,1.791759469228055,15.49449325266486,2.8556229318461033,30.98898650532972,2,4,0.0
1,0,4.0,4000000.0,0,13.0,0,7,0,1.6094379124341005,14.904476029399897,1.0556229318461035,14.904476029399897,1,1,0.0
1,1,16.0,3000000.0,0,13.0,0,7,0,2.833213344056216,14.904476029399897,1.6556229318461035,14.904476029399897,3,1,0.0
1,0,6.0,3900000.0,0,13.0,0,7,0,1.9459101490553128,14.97041197880882,1.0556229318461035,14.97041197880882,2,2,0.0
1,0,4.0,3100000.0,0,13.0,0,7,0,1.6094379124341005,14.904476029399897,1.0556229318461035,14.904476029399897,1,1,0.0
1,0,4.0,4300000.0,0,13.0,0,7,0,1.6094379124341005,15.245256633717792,1.0556229318461035,15.245256633717792,1,2,0.0
2,0,5.0,5200000.0,0,13.0,0,7,0,1.791759469228055,15.371640665662255,1.0556229318461035,30.74328133132451,2,4,0.0
1,0,32.0,10000000.0,0,13.0,0,7,0,3.49650756146648,16.030330694352998,1.0556229318461035,16.030330694352998,4,5,0.0
1,0,40.0,11500000.0,0,13.0,0,7,0,3.713572066704308,15.797351059185896,1.0556229318461035,15.797351059185896,4,5,0.0
1,1,5.0,8800000.0,0,13.0,0,7,0,1.791759469228055,16.085952361166314,1.6556229318461035,16.085952361166314,2,5,0.0
1,1,4.0,11100000.0,0,13.0,0,7,0,1.6094379124341005,15.155829691905453,1.6556229318461035,15.155829691905453,1,2,0.0
2,0,14.0,2500000.0,0,13.0,0,7,0,2.70805020110221,15.324889802416322,1.0556229318461035,30.649779604832645,3,3,0.0
2,3,4.063114682249818,3100000.0,0,13.0,0,7,0,1.6219818437780154,14.437225574395764,2.8556229318461033,28.87445114879153,2,1,0.0
2,0,12.0,5000000.0,0,13.0,0,7,0,2.5649493574615367,15.797351059185896,1.0556229318461035,31.594702118371792,3,5,0.0
1,0,11.4375,6000000.0,0,13.0,0,7,0,2.520716102484711,15.115742096911909,1.0556229318461035,15.115742096911909,3,2,0.0
2,1,6.75,2800000.0,0,13.0,0,7,0,2.0476928433652555,14.473552156760146,1.6556229318461035,28.947104313520292,2,1,0.0
1,0,10.0,10000000.0,0,13.0,0,7,0,2.3978952727983707,16.34044893073437,1.0556229318461035,16.34044893073437,2,5,0.0
1,0,6.0,7500000.0,0,13.0,0,7,0,1.9459101490553128,15.797351059185896,1.0556229318461035,15.797351059185896,2,5,0.0
2,0,5.5,3500000.0,0,13.0,0,7,0,1.8718021769015916,14.871275810783608,1.0556229318461035,29.742551621567216,2,1,0.0
1,1,4.5,2500000.0,0,13.0,0,7,0,1.7047480922384253,14.904476029399897,1.6556229318461035,14.904476029399897,2,1,0.0
1,0,8.0,2199000.0,0,13.0,0,7,0,2.19722457733622,14.786829897329952,1.0556229318461035,14.786829897329952,2,1,0.0
1,0,11.0,5000000.0,0,13.0,0,7,0,2.4849066497880004,15.501000508721324,1.0556229318461035,15.501000508721324,3,4,0.0
1,0,50.0,3700000.0,1,13.0,0,7,0,3.9318256327243257,15.245256633717792,1.0556229318461035,15.245256633717792,4,2,15.245256633717792
2,1,4.0,1600000.0,0,13.0,0,7,0,1.6094379124341005,14.423261478058484,1.6556229318461035,28.846522956116967,1,1,0.0
1,3,4.0,3000000.0,0,13.0,0,7,0,1.6094379124341005,14.601202121683125,2.8556229318461033,14.601202121683125,1,1,0.0
2,0,3.0,3500000.0,0,13.0,0,7,0,1.3862943611198906,15.0250171273111,1.0556229318461035,30.0500342546222,1,2,0.0
2,0,4.0,2600000.0,0,13.0,0,7,0,1.6094379124341005,14.437225574395764,1.0556229318461035,28.87445114879153,1,1,0.0
1,0,4.0,4000000.0,0,13.0,0,7,0,1.6094379124341005,14.97041197880882,1.0556229318461035,14.97041197880882,1,2,0.0
2,1,5.0,2800000.0,0,13.0,0,7,0,1.791759469228055,14.798336880423664,1.6556229318461035,29.596673760847327,2,1,0.0
1,1,3.0,3000000.0,0,13.0,0,7,0,1.3862943611198906,15.797351059185896,1.6556229318461035,15.797351059185896,1,5,0.0
1,1,11.0,1550000.0,0,13.0,0,7,0,2.4849066497880004,15.245256633717792,1.6556229318461035,15.245256633717792,3,2,0.0
1,0,4.0,2600000.0,0,13.0,0,7,0,1.6094379124341005,14.871275810783608,1.0556229318461035,14.871275810783608,1,1,0.0
2,0,22.0,7700000.0,0,13.0,0,7,0,3.1354942159291497,15.797351059185896,1.0556229318461035,31.594702118371792,4,5,0.0
1,1,8.0,4000000.0,0,13.0,0,7,0,2.19722457733622,15.371640665662255,1.6556229318461035,15.371640665662255,2,4,0.0
1,2,12.0,3700000.0,0,13.0,0,7,0,2.5649493574615367,15.245256633717792,2.255622931846103,15.245256633717792,3,2,0.0
1,1,4.0,2700000.0,0,13.0,0,7,0,1.6094379124341005,14.904476029399897,1.6556229318461035,14.904476029399897,1,1,0.0
0,2,7.304601899196494,6000000.0,0,13.0,0,7,0,2.116809806840658,15.797351059185896,2.255622931846103,0.0,2,5,0.0
1,3,13.0,6000000.0,0,13.0,0,7,0,2.6390573296152584,15.820735257670592,2.8556229318461033,15.820735257670592,3,5,0.0
1,0,32.0,8500000.0,0,13.0,0,7,0,3.49650756146648,15.582101647386317,1.0556229318461035,15.582101647386317,4,4,0.0
1,3,15.0,1300000.0,0,13.0,0,7,0,2.772588722239781,14.753665000026196,2.8556229318461033,14.753665000026196,3,1,0.0
1,0,50.0,900000.0,1,13.0,0,7,0,3.9318256327243257,15.797351059185896,1.0556229318461035,15.797351059185896,4,5,15.797351059185896
2,0,5.0,4200000.0,0,13.0,0,7,0,1.791759469228055,15.161009605626807,1.0556229318461035,30.322019211253615,2,2,0.0
2,2,10.0,3400000.0,0,13.0,0,7,0,2.3978952727983707,15.324889802416322,2.255622931846103,30.649779604832645,2,3,0.0
1,0,26.25,6000000.0,0,13.0,0,7,0,3.305053521109253,15.820735257670592,1.0556229318461035,15.820735257670592,4,5,0.0
2,0,17.25,5000000.0,0,13.0,0,7,0,2.9041650800285006,14.871275810783608,1.0556229318461035,29.742551621567216,3,1,0.0
1,0,6.375,9000000.0,0,13.0,0,7,0,1.9980959022258835,16.08297558444274,1.0556229318461035,16.08297558444274,2,5,0.0
1,2,4.0,3800000.0,0,13.0,0,7,0,1.6094379124341005,15.498701444928722,2.255622931846103,15.498701444928722,1,4,0.0
1,2,15.0,5200000.0,0,13.0,0,7,0,2.772588722239781,15.498701444928722,2.255622931846103,15.498701444928722,3,4,0.0
1,1,4.2,3500000.0,0,13.0,0,7,0,1.6486586255873816,15.40729117009938,1.6556229318461035,15.40729117009938,2,4,0.0
1,0,10.0,3800000.0,0,13.0,0,7,0,2.3978952727983707,15.28609246171445,1.0556229318461035,15.28609246171445,2,3,0.0
1,3,7.5,6000000.0,0,13.0,0,7,0,2.1400661634962708,15.229056137158064,2.8556229318461033,15.229056137158064,2,2,0.0
1,0,30.0,2500000.0,0,13.0,0,7,0,3.4339872044851463,14.904476029399897,1.0556229318461035,14.904476029399897,4,1,0.0
2,3,8.0,6200000.0,0,13.0,0,7,0,2.19722457733622,15.80998815353128,2.8556229318461033,31.61997630706256,2,5,0.0
2,2,5.0,3900000.0,0,13.0,0,7,0,1.791759469228055,15.324399831021834,2.255622931846103,30.64879966204367,2,3,0.0
2,0,5.0,3250000.0,0,13.0,0,7,0,1.791759469228055,15.324889802416322,1.0556229318461035,30.649779604832645,2,3,0.0
2,0,5.5,1900000.0,0,13.0,0,7,0,1.8718021769015916,14.63609537181964,1.0556229318461035,29.27219074363928,2,1,0.0
1,3,3.0,2700000.0,0,13.0,0,7,0,1.3862943611198906,15.001119624581587,2.8556229318461033,15.001119624581587,1,2,0.0
1,3,4.0,2150000.0,0,13.0,0,7,0,1.6094379124341005,15.001119624581587,2.8556229318461033,15.001119624581587,1,2,0.0
2,2,11.0,8500000.0,0,13.0,0,7,0,2.4849066497880004,15.814467084231444,2.255622931846103,31.628934168462887,3,5,0.0
1,2,50.0,4000000.0,1,13.0,0,7,0,3.9318256327243257,15.371640665662255,2.255622931846103,15.371640665662255,4,4,15.371640665662255
1,0,40.0,1500000.0,0,13.0,0,7,0,3.713572066704308,15.245256633717792,1.0556229318461035,15.245256633717792,4,2,0.0
1,0,3.0,6700000.0,0,13.0,0,7,0,1.3862943611198906,15.643531120538425,1.0556229318461035,15.643531120538425,1,4,0.0
1,0,50.0,8500000.0,0,13.0,0,7,0,3.9318256327243257,15.828606380637405,1.0556229318461035,15.828606380637405,4,5,0.0
1,0,8.0,5500000.0,0,13.0,0,7,0,2.19722457733622,15.371640665662255,1.0556229318461035,15.371640665662255,2,4,0.0
1,0,20.0,7500000.0,0,13.0,0,7,0,3.044522437723423,15.322788745766916,1.0556229318461035,15.322788745766916,3,3,0.0
2,0,6.5,10700000.0,0,13.0,0,7,0,2.0149030205422647,15.49449325266486,1.0556229318461035,30.98898650532972,2,4,0.0
1,3,4.0,2500000.0,0,13.0,0,7,0,1.6094379124341005,14.931412543579528,2.8556229318461033,14.931412543579528,1,2,0.0
2,2,48.0,4700000.0,0,13.0,0,7,0,3.8918202981106265,15.49449325266486,2.255622931846103,30.98898650532972,4,4,0.0
1,2,5.0,9000000.0,0,13.0,0,7,0,1.791759469228055,14.59429434363932,2.255622931846103,14.59429434363932,2,1,0.0
2,0,4.0,3500000.0,0,13.0,0,7,0,1.6094379124341005,15.415943755967746,1.0556229318461035,30.83188751193549,1,4,0.0
1,3,10.0,5000000.0,0,13.0,0,7,0,2.3978952727983707,15.371640665662255,2.8556229318461033,15.371640665662255,2,4,0.0
2,0,24.0,1600000.0,0,13.0,0,7,0,3.218875824868201,14.437225574395764,1.0556229318461035,28.87445114879153,4,1,0.0
2,2,3.0,1875000.0,0,13.0,0,7,0,1.3862943611198906,14.437225574395764,2.255622931846103,28.87445114879153,1,1,0.0
1,0,5.0,2700000.0,0,13.0,0,7,0,1.791759469228055,14.904476029399897,1.0556229318461035,14.904476029399897,2,1,0.0
2,0,8.0,3500000.0,0,13.0,0,7,0,2.19722457733622,15.49449325266486,1.0556229318461035,30.98898650532972,2,4,0.0
1,0,4.0,2500000.0,0,13.0,0,7,0,1.6094379124341005,14.904476029399897,1.0556229318461035,14.904476029399897,1,1,0.0
1,0,4.0,2500000.0,0,13.0,0,7,0,1.6094379124341005,14.904476029399897,1.0556229318461035,14.904476029399897,1,1,0.0
1,1,4.0,3500000.0,0,13.0,0,7,0,1.6094379124341005,14.904476029399897,1.6556229318461035,14.904476029399897,1,1,0.0
1,1,4.0,3500000.0,0,13.0,0,7,0,1.6094379124341005,14.904476029399897,1.6556229318461035,14.904476029399897,1,1,0.0
1,0,50.0,3200000.0,1,13.0,0,7,0,3.9318256327243257,15.28609246171445,1.0556229318461035,15.28609246171445,4,3,15.28609246171445
1,1,10.0,3500000.0,0,13.0,0,7,0,2.3978952727983707,14.904476029399897,1.6556229318461035,14.904476029399897,2,1,0.0
1,1,4.0,2500000.0,0,13.0,0,7,0,1.6094379124341005,14.904476029399897,1.6556229318461035,14.904476029399897,1,1,0.0
1,0,6.5,6800000.0,0,13.0,0,7,0,2.0149030205422647,15.313029409818094,1.0556229318461035,15.313029409818094,2,3,0.0
1,1,4.0,2700000.0,0,13.0,0,7,0,1.6094379124341005,15.155829691905453,1.6556229318461035,15.155829691905453,1,2,0.0
2,3,3.25,4600000.0,0,13.0,0,7,0,1.4469189829363254,15.371640665662255,2.8556229318461033,30.74328133132451,1,4,0.0
1,0,7.0,3200000.0,0,13.0,0,7,0,2.079441541679836,14.904476029399897,1.0556229318461035,14.904476029399897,2,1,0.0
2,3,5.0,6500000.0,0,13.0,0,7,0,1.791759469228055,15.797351059185896,2.8556229318461033,31.594702118371792,2,5,0.0
2,3,4.0,4500000.0,0,13.0,0,7,0,1.6094379124341005,15.324399831021834,2.8556229318461033,30.64879966204367,1,3,0.0
2,3,9.0,6200000.0,0,13.0,0,7,0,2.302585092994046,15.797351059185896,2.8556229318461033,31.594702118371792,2,5,0.0
2,3,5.0,6600000.0,0,13.0,0,7,0,1.791759469228055,15.797351059185896,2.8556229318461033,31.594702118371792,2,5,0.0
2,2,4.0,4500000.0,0,13.0,0,7,0,1.6094379124341005,15.371640665662255,2.255622931846103,30.74328133132451,1,4,0.0
1,2,9.0,3800000.0,0,13.0,0,7,0,2.302585092994046,15.322788745766916,2.255622931846103,15.322788745766916,2,3,0.0
2,0,4.0,4000000.0,0,13.0,0,7,0,1.6094379124341005,15.154953559161193,1.0556229318461035,30.309907118322386,1,2,0.0
1,0,29.0,4000000.0,0,13.0,0,7,0,3.4011973816621555,15.28609246171445,1.0556229318461035,15.28609246171445,4,3,0.0
1,0,5.0,3300000.0,0,13.0,0,7,0,1.791759469228055,15.28609246171445,1.0556229318461035,15.28609246171445,2,3,0.0
1,0,10.0,4650000.0,0,13.0,0,7,0,2.3978952727983707,15.28609246171445,1.0556229318461035,15.28609246171445,2,3,0.0
2,2,11.0,10000000.0,0,13.0,0,7,0,2.4849066497880004,16.34044893073437,2.255622931846103,32.68089786146874,3,5,0.0
2,0,4.0,4600000.0,0,13.0,0,7,0,1.6094379124341005,15.371640665662255,1.0556229318461035,30.74328133132451,1,4,0.0
2,3,40.0,8000000.0,0,13.0,0,7,0,3.713572066704308,15.289607009818557,2.8556229318461033,30.579214019637114,4,3,0.0
2,3,45.0,10000000.0,0,13.0,0,7,0,3.828641396489095,16.019235240573924,2.8556229318461033,32.03847048114785,4,5,0.0
1,0,15.0,3600000.0,0,13.0,0,7,0,2.772588722239781,15.31919837158703,1.0556229318461035,15.31919837158703,3,3,0.0
1,3,12.0,5200000.0,0,13.0,0,7,0,2.5649493574615367,15.371640665662255,2.8556229318461033,15.371640665662255,3,4,0.0
1,0,8.0,4000000.0,0,13.0,0,7,0,2.19722457733622,15.13177724658805,1.0556229318461035,15.13177724658805,2,2,0.0
1,0,10.75,8000000.0,0,13.0,0,7,0,2.463853240590168,15.797351059185896,1.0556229318461035,15.797351059185896,3,5,0.0
2,3,4.0,3700000.0,0,13.0,0,7,0,1.6094379124341005,14.871275810783608,2.8556229318461033,29.742551621567216,1,1,0.0
1,0,22.0,10000000.0,0,13.0,0,7,0,3.1354942159291497,15.720141408680858,1.0556229318461035,15.720141408680858,4,4,0.0
1,1,3.0,3400000.0,0,13.0,0,7,0,1.3862943611198906,15.169167886528076,1.6556229318461035,15.169167886528076,1,2,0.0
1,0,10.0,4800000.0,0,13.0,0,7,0,2.3978952727983707,15.169167886528076,1.0556229318461035,15.169167886528076,2,2,0.0
1,3,4.727538349159971,11400000.0,0,13.0,0,7,0,1.745285830942473,15.42422495288006,2.8556229318461033,15.42422495288006,2,4,0.0
2,1,4.0,8500000.0,0,13.0,0,7,0,1.6094379124341005,15.83966785621086,1.6556229318461035,31.67933571242172,1,5,0.0
2,3,9.0,6600000.0,0,13.0,0,7,0,2.302585092994046,15.371640665662255,2.8556229318461033,30.74328133132451,2,4,0.0
2,3,4.0,3200000.0,0,13.0,0,7,0,1.6094379124341005,14.792237420987757,2.8556229318461033,29.584474841975513,1,1,0.0
2,2,16.0,8000000.0,0,13.0,0,7,0,2.833213344056216,16.019235240573924,2.255622931846103,32.03847048114785,3,5,0.0
2,3,5.843681519357195,12500000.0,0,13.0,0,7,0,1.9233258206627395,16.20975476797233,2.8556229318461033,32.41950953594466,2,5,0.0
1,0,16.0,4600000.0,0,13.0,0,7,0,2.833213344056216,15.582101647386317,1.0556229318461035,15.582101647386317,3,4,0.0
2,0,4.0,2050000.0,0,13.0,0,7,0,1.6094379124341005,14.365184186766385,1.0556229318461035,28.73036837353277,1,1,0.0
2,1,3.0,1750000.0,0,13.0,0,7,0,1.3862943611198906,14.365184186766385,1.6556229318461035,28.73036837353277,1,1,0.0
2,0,4.0,4250000.0,0,13.0,0,7,0,1.6094379124341005,15.324399831021834,1.0556229318461035,30.64879966204367,1,3,0.0
1,0,14.0,9000000.0,0,13.0,0,7,0,2.70805020110221,15.797351059185896,1.0556229318461035,15.797351059185896,3,5,0.0
1,2,5.0,1900000.0,0,13.0,0,7,0,1.791759469228055,14.854775753972746,2.255622931846103,14.854775753972746,2,1,0.0
2,2,4.0,5200000.0,0,13.0,0,7,0,1.6094379124341005,15.49449325266486,2.255622931846103,30.98898650532972,1,4,0.0
1,3,6.0,10500000.0,0,13.0,0,7,0,1.9459101490553128,16.34044893073437,2.8556229318461033,16.34044893073437,2,5,0.0
2,3,5.0,3600000.0,0,13.0,0,7,0,1.791759469228055,14.871275810783608,2.8556229318461033,29.742551621567216,2,1,0.0
2,3,5.0,3600000.0,0,13.0,0,7,0,1.791759469228055,14.871275810783608,2.8556229318461033,29.742551621567216,2,1,0.0
1,2,8.0,5000000.0,0,13.0,0,7,0,2.19722457733622,15.169167886528076,2.255622931846103,15.169167886528076,2,2,0.0
0,0,3.0,3500000.0,0,13.0,0,7,0,1.3862943611198906,15.002778023898848,1.0556229318461035,0.0,1,2,0.0
1,3,5.0,4200000.0,0,13.0,0,7,0,1.791759469228055,15.28609246171445,2.8556229318461033,15.28609246171445,2,3,0.0
2,2,5.0,1750000.0,0,13.0,0,7,0,1.791759469228055,14.076963152141449,2.255622931846103,28.153926304282898,2,1,0.0
1,0,4.0,2500000.0,0,13.0,0,7,0,1.6094379124341005,15.01111633398688,1.0556229318461035,15.01111633398688,1,2,0.0
1,1,4.0,3000000.0,0,13.0,0,7,0,1.6094379124341005,14.904476029399897,1.6556229318461035,14.904476029399897,1,1,0.0
1,0,4.0,3000000.0,0,13.0,0,7,0,1.6094379124341005,14.871275810783608,1.0556229318461035,14.871275810783608,1,1,0.0
1,0,4.0,1500000.0,0,13.0,0,7,0,1.6094379124341005,14.59086352942436,1.0556229318461035,14.59086352942436,1,1,0.0
1,0,8.0,6500000.0,0,13.0,0,7,0,2.19722457733622,15.432824010286703,1.0556229318461035,15.432824010286703,2,4,0.0
1,0,4.0,2000000.0,0,13.0,0,7,0,1.6094379124341005,14.841089108078188,1.0556229318461035,14.841089108078188,1,1,0.0
